# Derived from Mus_musculus.GRCm38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/mus_musculus/
# Chromosome	Start	Name
2	49805976	Gm13480
2	50066429	Lypd6
2	50279881	Mmadhc
2	50296810	Gm13483
2	50380400	Gm48908
2	50409332	Gm13486
2	50521682	Gm13488
2	50522124	Gm13487
2	50547914	Gm13485
2	50657656	Gm13484
2	50909684	Gm13498
2	51130438	Rnd3
2	51219382	Gm28639
2	51231987	Gm13500
2	51241831	Gm13497
2	51363572	Gm13499
2	51420984	1700057H21Rik
2	51544975	Gm13494
2	51604114	Gm13491
2	51627511	Tas2r134
2	51656966	Gm13490
2	51817905	Gm13492
2	51871126	Gm13493
2	51924448	Rbm43
2	51938133	Gm13495
2	51948487	Nmi
2	52038009	Tnfaip6
2	52072832	Rif1
2	52136647	Neb
2	52361630	Gm13521
2	52367063	Gm13522
2	52397951	Arl5a
2	52425012	A430018G15Rik
2	52428320	Cacnb4
2	52551969	Gm13541
2	52619754	Bloc1s2-ps
2	52691664	Stam2
2	52739071	Gm13548
2	52857860	Fmnl2
2	53134704	Prpf40a
2	53191726	Arl6ip6
2	53397509	Gm13501
2	53551926	Gm13503
2	53696121	Gm13502
2	54084093	Rprm
2	54240569	Gm13505
2	54284115	Gm14035
2	54356341	Gm14034
2	54436317	Galnt13
2	55292065	Gm14032
2	55411790	Gm14033
2	55435970	Kcnj3
2	55775548	Gm13517
2	55970695	Gm13615
2	56039853	Gm13518
2	57079748	Gm13527
2	57106830	Nr4a2
2	57127479	BB557941
2	57181831	4930555B11Rik
2	57214054	Gm13526
2	57236227	A930012O16Rik
2	57237635	Gpd2
2	57272564	Gm13535
2	57425167	Gm13531
2	57628989	Gm13532
2	57643648	Gm13533
2	57982192	Gm33594
2	57997884	Galnt5
2	58045113	Ermn
2	58108060	Gm13534
2	58129137	Cytip
2	58164001	Gm13546
2	58267453	Acvr1c
2	58276779	Gm13544
2	58338347	Gm13545
2	58388644	Acvr1
2	58470116	Gm17409
2	58567298	Upp2
2	58705769	Gm13558
2	58740639	Gm13559
2	58821070	Ccdc148
2	58894040	Gm13560
2	58958675	Gm13557
2	59148099	Gm13550
2	59160850	Pkp4
2	59382502	5330411J11Rik
2	59396488	Gm13551
2	59398986	Gm13549
2	59484653	Dapl1
2	59564268	Gm13552
2	59612042	Tanc1
2	59852364	Wdsub1
2	59899363	Baz2b
2	59991951	Gm13574
2	60037141	Gm13572
2	60098406	Gm13570
2	60125096	Gm13620
2	60134055	Ldha-ps
2	60209887	Marchf7
2	60251993	Cd302
2	60274944	Rpl10a-ps4
2	60292103	Ly75
2	60338188	Gm13571
2	60411525	Gm13580
2	60417543	Pla2r1
2	60550757	Gm13583
2	60577537	Gm13566
2	60596048	Gm13567
2	60598292	Itgb6
2	60750193	Rbms1
2	60964376	Gm13582
2	61030351	Gm13579
2	61224792	Gm13581
2	61578585	Tank
2	61706893	Gm13626
2	61711694	Psmd14
2	61802930	Tbr1
2	61970354	Gm13555
2	62046462	Slc4a10
2	62330073	Dpp4
2	62357071	Gm13561
2	62436880	Gm13565
2	62452936	Gm13564
2	62474530	Gcg
2	62500943	Fap
2	62595798	Ifih1
2	62664285	Gca
2	62668783	Gm13590
2	62693414	Kcnh7
2	62809187	Gm13569
2	63410771	AL772407.1
2	63971507	Fign
2	64382602	Gm13575
2	64474745	Gm13577
2	64569863	Gm13576
2	64867999	Gm13578
2	64912476	Grb14
2	65088339	Cobll1
2	65238756	Gm13594
2	65277417	Gm13592
2	65296178	Gm13593
2	65316430	Slc38a11
2	65457118	Scn3a
2	65509265	Gm13595
2	65620771	Scn2a
2	65761955	BX284648.1
2	65845767	Csrnp3
2	65852408	Gm13619
2	65944299	Gm13617
2	66082766	Galnt3
2	66125317	Gm28638
2	66145654	Gm13616
2	66184327	Ttc21b
2	66187836	Gm13618
2	66270778	Scn1a
2	66409494	Gm13630
2	66440880	Gm13629
2	66447036	Rpl35-ps1
2	66480080	Scn9a
2	66529414	Gm13627
2	66673425	Scn7a
2	66863262	Gm13600
2	66942558	Gm13602
2	67157646	Gm13598
2	67173834	Xirp2
2	67309659	Gm13599
2	67491044	Gm13601
2	67565871	B3galt1
2	67677031	Gm26743
2	67707290	Gm13604
2	67765977	Gm13603
2	67898596	Gm37964
2	68081791	Gm13607
2	68210445	Stk39
2	68476082	Gm13596
2	68554555	Gm13597
2	68566442	Gm49461
2	68566992	Gm49462
2	68578602	Gm36002
2	68582413	4933409G03Rik
2	68656486	4932414N04Rik
2	68820311	Gm36231
2	68831017	Gm13612
2	68861441	Cers6
2	68891366	Gm37159
2	68906003	Gm38236
2	68962217	Gm37651
2	68989381	Gm37747
2	69013612	Gm37666
2	69018096	Gm38377
2	69135800	Nostrin
2	69193895	Spc25
2	69211073	G6pc2
2	69238282	Abcb11
2	69248307	Gm13613
2	69329739	Gm13614
2	69380445	Dhrs9
2	69424340	Lrp2
2	69647171	Bbs5
2	69670120	Klhl41
2	69686815	Fastkd1
2	69722545	Ppig
2	69737357	Gm13622
2	69758033	Ccdc173
2	69766182	Gm13623
2	69789623	Phospho2
2	69799151	Gm13624
2	69821944	Klhl23
2	69861562	Ssb
2	69871198	Mettl5
2	69871412	Gm13625
2	69885728	Mettl5os
2	69897246	Ubr3
2	70038911	Gm13631
2	70039126	Myo3b
2	70458982	Rpl9-ps7
2	70474923	Sp5
2	70489940	Gad1os
2	70503433	Erich2os
2	70508819	Erich2
2	70523042	Gm37026
2	70553072	Gad1
2	70618628	Gm16510
2	70661149	Gm26558
2	70661576	Gorasp2
2	70712407	Tlk1
2	70856689	Gm13633
2	70877829	Gm13632
2	70964561	Mettl8
2	71055328	Dcaf17
2	71117923	Cybrd1
2	71211706	Dync1i2
2	71271063	Slc25a12
2	71319783	Gm13641
2	71388958	Hat1
2	71412537	Gm13642
2	71453276	Metap1d
2	71516454	Dlx1as
2	71528113	Dlx1
2	71543408	Dlx2
2	71719417	Platr26
2	71737815	Gm13647
2	71745616	Itga6
2	71747507	Gm13663
2	71749925	Gm13662
2	71762238	Gm13739
2	71873224	Pdk1
2	71956053	Gm13746
2	71981240	Rapgef4
2	72097603	Rapgef4os1
2	72224688	Rapgef4os2
2	72244965	Rapgef4os3
2	72285637	Map3k20
2	72360247	Rpl36a-ps4
2	72476159	Cdca7
2	72545212	Rps13-ps8
2	72570481	Eif1-ps3
2	72632270	Pex13-ps
2	72633936	Ak3l2-ps
2	72703510	8430437L04Rik
2	72745846	6430710C18Rik
2	72936427	Sp3
2	72955898	Hspe1-ps5
2	72979424	Sp3os
2	73092801	Ola1
2	73116748	Gm13665
2	73131745	Gm13666
2	73176611	Gm13664
2	73271925	Sp9
2	73283105	Cir1
2	73312601	Scrn3
2	73341506	Gpr155
2	73357268	Gm13703
2	73370909	Gm13709
2	73386970	D230022J07Rik
2	73421909	Gm13707
2	73429610	Wipf1
2	73459705	Gm13708
2	73563215	Chrna1
2	73584850	Chrna1os
2	73596526	Chn1os3
2	73610660	Chn1
2	73658270	Chn1os1
2	73809162	Gm13640
2	73816509	Atf2
2	73908447	Atp5g3
2	73959669	Gm13668
2	74100924	A630050E04Rik
2	74130181	Gm28640
2	74135757	Gm13667
2	74298940	4930441J16Rik
2	74520291	Lnpk
2	74579076	4930445N08Rik
2	74591330	Mrpl23-ps1
2	74631840	Gm13672
2	74652991	Evx2
2	74668310	Hoxd13
2	74675013	Hoxd12
2	74679557	Hoxd11
2	74683446	Gm28309
2	74691924	Hoxd10
2	74695520	Gm14396
2	74696768	Gm28793
2	74697727	Hoxd9
2	74703248	Hoxd3os1
2	74704615	Hoxd8
2	74711927	Hoxd3
2	74711929	Hoxd4
2	74726728	Gm28230
2	74748422	Haglr
2	74752684	Gm14424
2	74754455	Gm14426
2	74762980	Hoxd1
2	74825803	Mtx2
2	74855706	Gm14425
2	74886372	Gm14427
2	75124871	Gm13652
2	75138843	2600014E21Rik
2	75147118	A330043C09Rik
2	75191073	Rps6-ps4
2	75192277	Gm13653
2	75302072	Gm18494
2	75348111	Gm37243
2	75436057	Gm13658
2	75458966	Gm13660
2	75632638	Gm13655
2	75659261	Hnrnpa3
2	75675513	Nfe2l2
2	75704770	E030042O20Rik
2	75729592	Gm13656
2	75777188	Gm13657
2	75808358	Gm13669
2	75822028	Gm13670
2	75832177	Agps
2	75935849	Ttc30b
2	75975740	Ttc30a2
2	75978247	Ttc30a1
2	75989141	Pde11a
2	76353942	Cyct
2	76369984	Rbm45
2	76406508	Osbpl6
2	76629898	Prkra
2	76648476	Pjvk
2	76663044	Fkbp7
2	76675281	Plekha3
2	76703980	Ttn
2	76722776	Gm13938
2	77009902	Ccdc141
2	77180340	Sestd1
2	77255991	Gm13650
2	77291331	Gm13651
2	77314751	Gm13943
2	77335359	Gm13649
2	77410634	Zfp385b
2	77462669	Gm13944
2	77840616	Gm13661
2	77879753	Gm13727
2	77881159	Cwc22
2	77962269	Gm13726
2	78051177	4930440I19Rik
2	78237547	Gm14461
2	78512698	Gm14460
2	78597669	Gm14464
2	78657429	Gm14463
2	78845286	Gm17014
2	78868124	Ube2e3
2	78972672	Gm37004
2	79022821	Gm14466
2	79038533	Gm14469
2	79161029	Gm14465
2	79255426	Itga4
2	79330543	Cerkl
2	79359865	Gm13673
2	79452521	Neurod1
2	79635352	Itprid2
2	79707780	Ppp1r1c
2	79834453	Pde1a
2	80131930	Gm13674
2	80292472	Prdx6b
2	80315466	Dnajc10
2	80394897	Gm13752
2	80411970	Frzb
2	80499230	Gm13687
2	80500512	Nckap1
2	80549712	Gm13689
2	80602733	Gm13688
2	80617045	Dusp19
2	80617236	Nup35
2	80629284	Gm13690
2	80837141	Gm4735
2	80861155	Gm13700
2	80890106	Gm13755
2	80908741	Gm13756
2	82053222	Zfp804a
2	82122517	Gm13677
2	82375372	A130030D18Rik
2	82507216	Gm13675
2	82543932	Gm13676
2	82623213	Gm13678
2	82943634	Fsip2
2	83100258	Gm28675
2	83353157	Gm13680
2	83390129	Gm13679
2	83394180	Gm13682
2	83428702	Gm13681
2	83451864	Gm13683
2	83538535	Gm13685
2	83644435	Zc3h15
2	83700657	Gm13686
2	83724397	Itgav
2	83737782	Gm13684
2	83744484	Dnmt3l-ps1
2	83812636	Fam171b
2	83915079	Zswim2
2	83955693	Gm13698
2	83961503	Gm13693
2	83967313	Gm13695
2	83973123	Gm13696
2	83978933	Gm13694
2	83984743	Gm13697
2	83990553	Gm13691
2	84034243	Gm13692
2	84144890	Gm13702
2	84317339	Gm13711
2	84330626	Calcrl
2	84432855	Tfpi
2	84500760	Gm13710
2	84564745	AL928616.2
2	84576551	AL928616.1
2	84600071	Ctnnd1
2	84601439	Gm28635
2	84659079	Btbd18
2	84669215	Selenoh
2	84671316	Tmx2
2	84678402	Med19
2	84687970	Zdhhc5
2	84722104	Clp1
2	84734058	Ypel4
2	84742169	Gm19426
2	84765387	Serping1
2	84798828	Ube2l6
2	84811176	Smtnl1
2	84826997	Timm10
2	84838850	Slc43a1
2	84871924	Rtn4rl2
2	84936579	Slc43a3
2	84980461	Prg2
2	84988215	Prg3
2	84998583	P2rx3
2	85037234	Ssrp1
2	85048022	Tnks1bp1
2	85073614	4930443O20Rik
2	85136225	Aplnr
2	85156101	Gm13712
2	85160778	Gm13713
2	85162334	Lrrc55
2	85196932	Gm13716
2	85233675	Gm13715
2	85268013	Gm13714
2	85330779	Olfr987
2	85352428	Olfr988
2	85374853	Olfr989-ps1
2	85388132	Olfr990-ps1
2	85397709	Olfr991-ps1
2	85398824	Olfr992
2	85413933	Olfr993
2	85429380	Olfr994
2	85437528	Olfr995
2	85483594	Fads2b
2	85579215	Olfr996
2	85585104	Olfr997-ps1
2	85588948	Olfr998
2	85601769	Olfr999-ps1
2	85607037	Olfr1000
2	85633431	Olfr1001-ps1
2	85646057	Olfr1002
2	85653334	Olfr1003-ps1
2	85656256	Olfr1004-ps1
2	85663377	Olfr154
2	85669822	Olfr1005-ps1
2	85673657	Olfr1006
2	85683262	Olfr1007-ps1
2	85689431	Olfr1008
2	85715419	Olfr1009
2	85748352	Olfr1010
2	85757353	Olfr1012
2	85767098	Olfr1013
2	85772713	Olfr1014
2	85777918	Gm49332
2	85782017	Olfr1015
2	85797618	Olfr1016
2	85808317	Olfr1017-ps1
2	85816013	Gm13720
2	85818479	Olfr1018
2	85839621	Olfr1019
2	85847030	Olfr1020
2	85858928	Olfr1021-ps1
2	85868594	Olfr1022
2	85885640	Olfr1023
2	85898910	Gm40020
2	85904069	Olfr1024
2	85915193	Olfr1025-ps1
2	85921558	Olfr1026
2	85932145	Olfr1027-ps1
2	85950437	Olfr1028
2	85973895	Olfr1029
2	85979276	Olfr1030
2	85990304	Olfr1031
2	86005540	Olfr1032
2	86020633	Olfr1033
2	86045861	Olfr1034
2	86046937	Olfr1035-ps1
2	86073992	Olfr1036
2	86084671	Olfr1037
2	86090336	Gm13722
2	86120223	Olfr1038-ps
2	86127995	Olfr1039
2	86145791	Olfr1040
2	86149343	Olfr1041-ps1
2	86156743	Olfr1042
2	86161890	Olfr1043
2	86168589	Olfr1044
2	86179412	Olfr52
2	86195910	Olfr1045
2	86214987	Olfr1046
2	86226567	Olfr1047
2	86233951	Olfr1048
2	86254357	Olfr1049
2	86267879	Olfr1050-ps1
2	86273814	Olfr1051
2	86292455	Olfr1052
2	86314343	Olfr1053
2	86325641	Gm13719
2	86332135	Olfr1054
2	86338989	Gm48554
2	86346624	Olfr1055
2	86354398	Olfr1056
2	86372561	Olfr1057
2	86384760	Olfr1058
2	86389032	Olfr1059-ps1
2	86393760	Gm20734
2	86397076	Olfr1060-ps1
2	86413109	Olfr1061
2	86420399	Olfr1062
2	86434311	Olfr1063-ps1
2	86437902	Olfr1064-ps1
2	86443958	Olfr1065
2	86455328	Olfr1066
2	86463791	Olfr1069-ps1
2	86470521	Gm48628
2	86473335	Olfr1070-ps1
2	86481921	Olfr228
2	86487927	Olfr1073-ps1
2	86488416	Olfr1073-ps1
2	86497406	Olfr1075-ps1
2	86503661	Gm5023
2	86508461	Olfr1076
2	86525028	Olfr1077-ps1
2	86528891	Olfr1078-ps1
2	86536949	Olfr1079
2	86552675	Olfr1080
2	86567120	Olfr1081-ps1
2	86593412	Olfr1082
2	86606627	Olfr1083-ps
2	86638765	Olfr1084
2	86653665	Olfr1085
2	86676218	Olfr1086
2	86687235	Olfr1087
2	86704886	Olfr1088-ps1
2	86732584	Olfr1089
2	86752724	Olfr1090
2	86775318	Olfr1091-ps1
2	86778503	Olfr1092-ps1
2	86782479	Olfr1093
2	86804134	Olfr141
2	86824663	Olfr1094
2	86850770	Olfr1095
2	86869011	Gm13723
2	86886773	Olfr1097
2	86920949	Olfr1098
2	86941077	Gm48002
2	86955126	Olfr1099
2	86976029	Olfr1100
2	86986291	Olfr1101
2	86998398	Olfr1102
2	87009938	Olfr1103-ps1
2	87020703	Olfr1104
2	87031260	Olfr1105
2	87046811	Olfr1106
2	87068671	Olfr1107
2	87083265	Olfr1108-ps1
2	87091195	Olfr1109
2	87104578	Olfr259
2	87123834	Gm13733
2	87133673	Olfr1110
2	87149181	Olfr1111
2	87163948	Nlk-ps1
2	87187798	Olfr1112
2	87199934	Gm13730
2	87208970	Olfr1113
2	87226043	Olfr1114-ps1
2	87236572	Gm13735
2	87248013	Olfr1115
2	87264915	Gm13732
2	87267534	Olfr1116
2	87278915	Gm13728
2	87283212	Olfr1117-ps1
2	87304739	Gm13729
2	87307581	Olfr1118
2	87323765	Gm13737
2	87333802	Gm13731
2	87352839	Olfr1119-ps1
2	87354815	Olfr1120
2	87369895	Olfr1121
2	87385849	Olfr1122
2	87393483	Gm1826
2	87416635	Olfr1123
2	87430275	Olfr1124
2	87453962	Olfr1126
2	87489087	Pramel7
2	87506565	Pramel6
2	87517032	Gm13738
2	87523482	Olfr1127-ps1
2	87526145	Gm13736
2	87531796	Olfr153
2	87544607	Olfr1128
2	87546893	Gm13740
2	87559920	Gm13744
2	87562997	Gm13743
2	87573902	Olfr1129
2	87606212	Olfr1130
2	87627104	Olfr1131
2	87632583	Olfr1132
2	87640337	Gm13742
2	87645180	Olfr1133
2	87655673	Olfr1134
2	87669835	Olfr1135
2	87692881	Olfr1136
2	87708873	Olfr1137
2	87736747	Olfr1138
2	87743752	Olfr1140
2	87745000	Olfr1139-ps1
2	87753056	Olfr1141
2	87779483	Olfr152
2	87786027	Olfr1142-ps1
2	87800592	Olfr1143
2	87808344	Olfr1144-ps1
2	87809822	Olfr1145
2	87816534	Olfr1146-ps1
2	87822639	Olfr1147-ps1
2	87830533	Olfr1148
2	87839742	Olfr1149-ps1
2	87843993	Olfr1150-ps1
2	87855862	Olfr1151
2	87866492	Olfr1152
2	87871681	Gm13745
2	87894962	Olfr1153
2	87901256	Olfr1154
2	87941645	Olfr1155
2	87947053	Olfr1156
2	87958485	Olfr1157
2	87973707	Olfr74
2	87990113	Olfr1158
2	87998277	Olfr1159-ps1
2	88000927	Olfr1160
2	88022774	Olfr1161
2	88032288	Olfr73
2	88045920	Olfr1162
2	88069817	Olfr1163
2	88092855	Olfr1164
2	88101036	Olfr1165-ps
2	88123360	Olfr1166
2	88146150	Olfr1167
2	88181880	Olfr1168
2	88197464	Olfr1169-ps1
2	88222098	Olfr1170
2	88252643	Olfr1171-ps1
2	88264173	Olfr1172-ps1
2	88273040	Olfr1173
2	88310284	Olfr1174
2	88318194	Olfr1175
2	88336721	Olfr1176
2	88342132	Olfr1177-ps
2	88387062	Olfr1178
2	88401859	Olfr1179
2	88410649	Olfr1180
2	88420321	Olfr1181
2	88442814	Olfr1182
2	88454867	Olfr1183
2	88483598	Olfr1184
2	88493320	Olfr1185-ps1
2	88518551	Olfr1186
2	88540114	Olfr1187-ps1
2	88556935	Olfr1188
2	88572052	Gm13758
2	88586454	Olfr1189
2	88605378	Gm47581
2	88623305	Olfr475-ps1
2	88640542	Olfr1191-ps1
2	88648509	Olfr1192-ps1
2	88675628	Olfr1193
2	88681455	Olfr1195
2	88697303	Olfr1196
2	88726903	Olfr1197
2	88743970	Olfr1198
2	88754195	Olfr1199
2	88763511	Olfr1200
2	88793036	Olfr1201
2	88814496	Olfr1202
2	88829737	Olfr1205
2	88849292	Olfr1204
2	88863231	Olfr1206
2	88895575	Olfr1208
2	88904942	Olfr1209
2	88926876	Olfr1211
2	88953969	Olfr1212
2	88972055	Olfr1213
2	88986479	Olfr1214
2	89000021	Olfr1215
2	89007563	Olfr1216
2	89021336	Olfr1217
2	89052296	Olfr1218
2	89072241	Olfr1219
2	89094188	Olfr1220
2	89109086	Olfr1221
2	89122885	Olfr1222
2	89143508	Olfr1223
2	89155336	Olfr1224-ps1
2	89168380	Olfr1225
2	89181374	Gm13761
2	89188839	Olfr1226
2	89210793	Gm5035
2	89218799	Gm18164
2	89226804	Gm18165
2	89234820	Gm18166
2	89242846	Olfr1227-ps1
2	89247964	Olfr1228
2	89280476	Olfr1229
2	89296351	Olfr1230
2	89299786	Olfr1231
2	89324989	Olfr1232
2	89333208	Olfr1233
2	89360013	Olfr1234
2	89384882	Olfr1235-ps1
2	89399831	AL929555.1
2	89401991	Olfr1238
2	89417030	Olfr1239
2	89436296	Olfr1240
2	89481314	Olfr1241
2	89492380	Olfr1242
2	89525889	Olfr1243
2	89537483	Olfr1244-ps1
2	89573406	Olfr1245
2	89586141	Olfr1246
2	89604959	Olfr1247
2	89617168	Olfr1248
2	89628902	Olfr1249
2	89653773	Olfr1250
2	89665870	Olfr1251
2	89719575	Olfr1252
2	89749467	Olfr1253
2	89787325	Olfr1254
2	89812051	Olfr1255
2	89825311	Olfr1256
2	89841793	Olfr48
2	89878437	Olfr1257
2	89927309	Olfr1258
2	89940532	Olfr1259
2	89974340	Olfr1260
2	89991221	Olfr1261
2	90000145	Olfr1262
2	90012131	Olfr1263
2	90018526	Olfr1264
2	90035337	Olfr1265
2	90049380	Olfr140
2	90065815	Olfr1266-ps1
2	90085530	Olfr1267-ps1
2	90109095	Olfr1268-ps1
2	90116187	Olfr1269
2	90136273	Olfr32
2	90145255	Olfr1270
2	90148419	Gm4222
2	90174097	Gm13768
2	90220178	Olfr1506
2	90239483	Gm18953
2	90250130	Olfr142
2	90260546	Olfr1271
2	90280263	Olfr1272
2	90292234	Olfr1273-ps
2	90322200	Olfr1565
2	90358171	Gm13767
2	90398683	Olfr1274
2	90429754	Ptprj
2	90479236	4933423P22Rik
2	90677215	Nup160
2	90745370	Fnbp4
2	90747616	Rpl30-ps3
2	90782727	Agbl2
2	90804260	Gm13772
2	90847155	Mtch2
2	90885860	C1qtnf4
2	90891773	Gm32514
2	90894634	Ndufs3
2	90904740	Kbtbd4
2	90908716	Ptpmt1
2	90940382	Celf1
2	91030778	Gm13777
2	91035620	Rapsn
2	91044092	Gm13778
2	91054009	Psmc3
2	91061791	Slc39a13
2	91082390	Spi1
2	91118144	Mybpc3
2	91137360	Madd
2	91184061	Nr1h3
2	91195906	Gm13783
2	91202885	Acp2
2	91211572	Ddb2
2	91255954	Pacsin3
2	91264974	Arfgap2
2	91275068	1110051M20Rik
2	91344022	Gm13787
2	91457511	Lrp4
2	91523580	Gm13770
2	91526762	Ckap5
2	91625320	F2
2	91641685	Gm13771
2	91643669	Zfp408
2	91649860	Arhgap1
2	91674618	Atg13
2	91710852	Harbi1
2	91716159	Gm13776
2	91730134	Ambra1
2	91927249	Chrm4
2	91929805	Mdk
2	91932824	Dgkz
2	91945703	Gm9821
2	91982328	Creb3l1
2	92043373	Gm13780
2	92054989	2900072N19Rik
2	92093117	Phf21a
2	92233105	Gm13786
2	92312154	Gm13785
2	92365046	Large2
2	92374676	Pex16
2	92382538	1700029I15Rik
2	92383676	Mapk8ip1
2	92403646	Cry2
2	92408892	D930015M05Rik
2	92452764	Slc35c1
2	92483926	Gm13814
2	92529694	Gm13817
2	92561269	Gm13815
2	92599707	Chst1
2	92742230	Gm13816
2	92856167	Gm13791
2	92872887	Gm13792
2	92915098	Syt13
2	92972018	Prdm11
2	93027956	4631405J19Rik
2	93085942	Gm13802
2	93187548	Trp53i11
2	93201760	Tspan18
2	93403547	Gm13807
2	93419111	Cd82
2	93452819	Gm10804
2	93642384	Alx4
2	93661028	Ext2
2	93794570	Gm13818
2	93833467	Accs
2	93855361	Accsl
2	93940299	Gm1335
2	93955810	Gm13889
2	93956817	Gm27027
2	93980034	Alkbh3os1
2	93980550	Alkbh3
2	94032689	Hsd17b12
2	94160636	Mir670hg
2	94300767	Ttc17
2	94384502	Itpa-ps1
2	94406151	2810002D19Rik
2	94411682	Api5
2	94590821	Gm13788
2	94729014	Gm13793
2	95394242	Gm13794
2	95677717	Gm13798
2	95697917	Gm13797
2	95838088	Gm13799
2	95867926	Gm37175
2	96133435	Gm13801
2	96318169	Lrrc4c
2	96987018	4930445B16Rik
2	96999624	Gm17075
2	97039912	Gm17076
2	97949191	Gm13803
2	98291403	Gm13804
2	98601030	Gm13806
2	99357246	Gm29235
2	99555251	Gm13809
2	100058933	Gm13808
2	100336203	Gm13811
2	100407493	Gm13813
2	100460188	Gm13812
2	100626697	Gm13810
2	101560781	B230118H07Rik
2	101570624	Gm20693
2	101624718	Rag2
2	101638282	Rag1
2	101678429	Traf6
2	101714285	Prr5l
2	101872175	Gm13905
2	101886247	Commd9
2	101950203	Ldlrad3
2	102039629	Gm13919
2	102057587	Gm13920
2	102174290	Gm13921
2	102209412	Gm13866
2	102300119	Trim44
2	102311914	Gm13868
2	102449366	Fjx1
2	102550012	Pamr1
2	102658659	Slc1a2
2	102737907	Gm13872
2	102811141	Cd44
2	103021075	Pdhx
2	103073675	Apip
2	103177787	Gm13874
2	103206209	Gm13869
2	103232538	Gm13873
2	103263433	Ehf
2	103338601	A930006I01Rik
2	103361335	Gm37220
2	103377643	BC016548
2	103411688	Elf5
2	103453849	Cat
2	103547259	Gm13996
2	103566310	Abtb2
2	103721256	Nat10
2	103762941	Caprin1
2	103804452	4930547E08Rik
2	103810886	Gm13878
2	103819003	Gm13880
2	103837101	Gm13877
2	103838954	Gm13875
2	103843415	Gm13879
2	103888324	Gm13876
2	103912024	Gm13881
2	103957986	Lmo2
2	103966943	4931422A03Rik
2	104027721	Fbxo3
2	104065797	Gm10912
2	104069849	Cd59b
2	104095801	Cd59a
2	104122769	A930018P22Rik
2	104143073	D430041D05Rik
2	104256672	Gm13883
2	104291574	Gm13882
2	104426481	Hipk3
2	104537437	Gm13870
2	104556661	Gm13884
2	104559163	Platr14
2	104583595	Gm13885
2	104590523	Cstf3
2	104657288	Tcp11l1
2	104713926	Pin1rt1
2	104721784	Depdc7
2	104754795	Qser1
2	104820179	Gm13886
2	104830741	Prrg4
2	104867805	Ccdc73
2	104875202	Gm13887
2	104999656	Eif3m
2	105031866	Gm13888
2	105076538	Wt1os
2	105126529	Wt1
2	105224320	Them7
2	105386291	Rcn1
2	105476501	4930527A07Rik
2	105536080	Pax6os1
2	105537093	Gm13890
2	105554201	Rpl10-ps1
2	105657862	Paupar
2	105668900	Pax6
2	105701027	Elp4
2	105708999	Gm13954
2	105904638	Immp1l
2	105966709	Dnajc24
2	106003336	Dcdc5
2	106015200	Gm13992
2	106038463	Gm29053
2	106265307	Gm14013
2	106463823	Gm14015
2	106574791	Gm14014
2	106642914	BB218582
2	106693269	Mpped2
2	106916771	Gm13901
2	106926565	Gm13902
2	106962527	Arl14ep
2	107000748	Gm13900
2	107010938	Gm13904
2	107056140	Fshb
2	107123768	Gm13903
2	107290639	Kcna4
2	108183716	Gm13912
2	108446457	Gm13916
2	108572594	Gm13915
2	108578130	Gm13913
2	108733212	Gm13914
2	108874926	Rpl35a-ps4
2	108948806	Hadhb-ps
2	109022687	Gm13923
2	109092297	Mettl15
2	109280738	Kif18a
2	109458248	Gm13924
2	109477003	Gm13925
2	109670908	Gm45346
2	109673166	Gm20638
2	109674700	Bdnf
2	109791925	Gm13932
2	109890853	Lin7c
2	109902396	Platr8
2	109917647	Lgr4
2	110017817	Ccdc34
2	110031250	Ccdc34os
2	110196889	Gm13936
2	110209178	Gm13937
2	110262697	Bbox1
2	110360917	Fibin
2	110418170	Gm13935
2	110597298	Slc5a12
2	110655201	Ano3
2	110721340	Muc15
2	111051320	Gm13942
2	111088372	Gm13941
2	111134114	Gm15130
2	111162061	A26c3
2	111182635	Gm13961
2	111230360	Olfr1275
2	111246131	Gm13962
2	111254516	Olfr1276
2	111264946	Olfr1277
2	111290136	Olfr1278
2	111300635	Olfr1279
2	111314017	Olfr1280
2	111326520	Olfr1281
2	111335159	Olfr1282
2	111366790	Olfr1283
2	111375522	Olfr1284
2	111406534	Olfr1285
2	111417842	Olfr1286
2	111449142	Olfr1287
2	111474101	Olfr1288
2	111480819	Olfr1289
2	111487528	Olfr1290
2	111497180	Olfr1291-ps1
2	111508573	Olfr1292-ps1
2	111525203	Olfr1293-ps
2	111528414	Gm44713
2	111536530	Olfr1294
2	111561423	Olfr1295
2	111593073	Olfr1296-ps1
2	111615233	Olfr1297
2	111644498	Olfr1298
2	111661419	Olfr1299
2	111661456	Gm44840
2	111667437	Olfr1300-ps1
2	111698723	Gm13922
2	111740105	Gm13930
2	111751006	Olfr1301
2	111777429	Olfr1302
2	111812247	Olfr1303
2	111823228	Olfr1304-ps1
2	111844262	Olfr268-ps1
2	111867657	Olfr1305
2	111911264	Olfr1306
2	111926259	Gm13928
2	111930116	Olfr1307
2	111959285	Olfr1308
2	111979857	Olfr1309
2	112000180	Gm13929
2	112004574	Olfr1310
2	112019656	Olfr1311
2	112038068	Olfr1312
2	112070088	Olfr1313
2	112089786	Olfr1314
2	112110057	Olfr1315-ps1
2	112126996	Olfr1316
2	112140329	Olfr1317
2	112154198	Olfr1318
2	112167724	Olfr1319-ps1
2	112239468	Lpcat4
2	112247948	Nutm1
