# Derived from Mus_musculus.GRCm38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/mus_musculus/
# Chromosome	Start	End	Ensembl ID	Name
5	20758663	20882124	00000039987	Phtf2
5	20806090	20806464	00000082716	Rpl31-ps5
5	20882191	20886870	00000045435	Tmem60
5	20893028	20956398	00000039968	Rsbn1l
5	20950989	20956398	00000101013	A630072M18Rik
5	20986645	21055911	00000028771	Ptpn12
5	21031752	21033084	00000106158	Gm43216
5	21119149	21119522	00000096269	Rpl31-ps21
5	21124017	21125412	00000106116	Gm18830
5	21131076	21132022	00000106104	Gm42660
5	21186255	21315132	00000039934	Gsap
5	21214009	21214260	00000104920	Gm43215
5	21279270	21279621	00000105275	Gm43214
5	21292961	21424677	00000064280	Ccdc146
5	21372642	21378374	00000039899	Fgl2
5	21424958	21482124	00000047221	Fam185a
5	21483847	21645634	00000048520	Fbxl13
5	21543559	21575904	00000039883	Lrrc17
5	21598740	21599547	00000106135	Gm6543
5	21613994	21614494	00000106294	Gm8539
5	21645813	21662694	00000038525	Armc10
5	21662901	21701396	00000044968	Napepld
5	21689541	21690175	00000081242	Gm15719
5	21737141	21757152	00000029017	Pmpcb
5	21748231	21748513	00000083006	Gm15715
5	21757267	21785251	00000029014	Dnajc2
5	21785283	21803787	00000028932	Psmc2
5	21810655	21865604	00000029015	Slc26a5
5	21884454	22344702	00000042453	Reln
5	21889780	21890064	00000090008	Gm16111
5	21910931	21954014	00000073152	Gm10475
5	21951858	21952499	00000090197	Dnaja1-ps
5	21956094	21957986	00000105766	Gm19666
5	22281211	22281582	00000089910	Gm16113
5	22292787	22293168	00000089793	Gm16112
5	22334442	22336118	00000090226	Gm16110
5	22400886	22404718	00000105106	Gm43657
5	22472767	22472992	00000105081	Gm43110
5	22486485	22550429	00000029012	Orc5
5	22528321	22529244	00000084235	Gm15421
5	22550432	22807850	00000097207	6030443J06Rik
5	22563957	22564252	00000105156	Gm9057
5	22612628	22613182	00000081855	Rpl17-ps5
5	22693561	22694719	00000106181	Gm9523
5	22724578	22726168	00000104913	Gm6560
5	22738910	22746907	00000105076	A930003O13Rik
5	22746059	23275597	00000106379	Lhfpl3
5	22775630	22778702	00000094832	Gm21846
5	22863812	22868545	00000105543	Gm43169
5	22931395	22932013	00000060879	Gm6564
5	23200920	23223796	00000104866	Gm42948
5	23330370	23347274	00000105254	Gm42951
5	23376496	23376619	00000105091	Gm43722
5	23382308	23434269	00000073147	5031425E22Rik
5	23387109	23388601	00000106269	4930580E04Rik
5	23387620	23388244	00000104765	Gm43058
5	23396103	23396883	00000105042	Gm42509
5	23434441	23504235	00000029004	Kmt2e
5	23503264	23684617	00000062604	Srpk2
5	23674739	23675546	00000105565	Gm43566
5	23698296	23712667	00000105987	AI506816
5	23740648	23783711	00000057541	Pus7
5	23787711	23820369	00000028999	Rint1
5	23790702	23791585	00000104569	Gm43054
5	23815618	23831897	00000086697	4933427G23Rik
5	23823287	23823578	00000118636	AC117663.3
5	23831080	23831623	00000118627	AC117663.2
5	23838944	23844161	00000028998	Tomm7
5	23850597	23855038	00000097180	2700038G22Rik
5	23864842	23876443	00000118576	AC117663.1
5	23915276	24030690	00000028995	Fam126a
5	24009887	24010412	00000105866	Gm6745
5	24085244	24085728	00000106118	Gm18038
5	24100605	24160792	00000028986	Klhl7
5	24118316	24118664	00000106133	Gm3724
5	24153294	24155888	00000106665	Gm43389
5	24164963	24184013	00000048439	Nupl2
5	24209327	24209724	00000099891	Gm5575
5	24232409	24233047	00000105141	Gm43828
5	24240512	24241901	00000105713	Gm43827
5	24256822	24257037	00000081071	Gm9836
5	24319589	24351604	00000038319	Kcnh2
5	24333923	24337216	00000086729	Gm15589
5	24364810	24384474	00000028978	Nos3
5	24366192	24383614	00000086769	Gm15587
5	24384181	24392143	00000038295	Atg9b
5	24393663	24410054	00000028973	Abcb8
5	24413392	24417835	00000038276	Asic3
5	24418241	24423530	00000028969	Cdk5
5	24423837	24440950	00000028962	Slc4a2
5	24438440	24445287	00000028959	Fastk
5	24445458	24447854	00000028958	Tmub1
5	24447908	24448489	00000105858	2310074N15Rik
5	24449608	24451709	00000104190	Gm10472
5	24452177	24502047	00000023353	Agap3
5	24502757	24527202	00000067724	Gbx1
5	24532697	24540978	00000038204	Asb10
5	24543432	24556809	00000038199	Iqca1l
5	24565345	24577467	00000028953	Abcf2
5	24581554	24581862	00000067719	Gm10221
5	24586741	24594556	00000038181	Chpf2
5	24590818	24624411	00000028949	Smarcd3
5	24645453	24648860	00000038165	1700022A21Rik
5	24685532	24710378	00000028954	Nub1
5	24696902	24704690	00000097275	Gm26648
5	24711738	24730727	00000055235	Wdr86
5	24751003	24758008	00000038135	Crygn
5	24802823	24842624	00000028945	Rheb
5	24862744	25100642	00000028944	Prkag2
5	24873544	24875934	00000087314	Prkag2os2
5	24902569	24906850	00000086446	Prkag2os1
5	24985842	24998168	00000059631	1500035N22Rik
5	25100983	25110109	00000043833	2900005J15Rik
5	25126135	25126700	00000105763	Gm19088
5	25181460	25220297	00000028938	Galntl5
5	25221904	25265918	00000038072	Galnt11
5	25271798	25498783	00000038056	Kmt2c
5	25369020	25373039	00000106457	Gm42585
5	25391608	25391884	00000092344	Hspe1-ps3
5	25433036	25433285	00000092181	Gm20432
5	25450305	25450908	00000092510	Gm18343
5	25516067	25518027	00000038044	Cct8l1
5	25530013	25531466	00000101856	1700096K18Rik
5	25532158	25532431	00000105744	Gm43141
5	25659806	25661282	00000059244	Gm10062
5	25659809	25661275	00000106144	Gm43972
5	25687373	25689395	00000106241	Gm43143
5	25689812	25705825	00000028933	Xrcc2
5	25710226	25710586	00000104549	Gm43142
5	25759997	25850688	00000056367	Actr3b
5	25919632	25926290	00000105052	Gm21655
5	25935791	25942381	00000104824	Gm21663
5	25948253	25954417	00000095550	Gm21671
5	25956626	25957721	00000104651	Gm21168
5	25965961	25972663	00000106627	Gm21680
5	25982030	25988650	00000096045	Gm21698
5	25999022	26004798	00000091049	Gm1979
5	26007027	26008035	00000090671	Gm5067
5	26017278	26022916	00000067700	Gm5862
5	26032846	26039558	00000073119	Speer4a
5	26051883	26058581	00000073117	Gm7347
5	26070537	26071474	00000105422	Gm6089
5	26082574	26089291	00000073116	Gm10471
5	26098668	26105362	00000051940	5031410I06Rik
5	26114764	26121421	00000067698	Gm10220
5	26257691	26264308	00000059645	Gm7361
5	26355418	26357230	00000105786	Gm18957
5	26460070	26493314	00000029044	4930584F24Rik
5	26599438	26599549	00000105491	Gm42844
5	26817203	27727505	00000061576	Dpp6
5	26828100	26828505	00000104733	Gm29784
5	26859967	26860101	00000080941	Gm16056
5	27005940	27007621	00000081970	Gm16057
5	27195955	27198868	00000105946	Gm43776
5	27218185	27220780	00000106537	Gm43502
5	27495639	27501438	00000048703	Speer4b
5	27552551	27553875	00000086505	Gm16058
5	27740080	27791691	00000002221	Paxip1
5	27817490	27817970	00000105223	Gm43433
5	27820970	27821951	00000105375	Gm20239
5	27842149	27855088	00000039106	Htr5a
5	27860018	27860438	00000104882	Gm43096
5	27860449	27861138	00000106390	Gm5551
5	27971317	27977050	00000118586	AC156021.1
5	27999998	28001306	00000104777	Gm4865
5	28019465	28071105	00000097673	Gm26608
5	28032055	28036406	00000106030	Gm43611
5	28071363	28078662	00000045294	Insig1
5	28165694	28172166	00000039095	En2
5	28168476	28168840	00000106160	Gm43610
5	28200819	28245806	00000044681	Cnpy1
5	28317121	28419239	00000048271	Rbm33
5	28456815	28467256	00000002633	Shh
5	28458274	28933995	00000097726	9530036O11Rik
5	28538570	28539568	00000105775	Gm10290
5	28577273	28578960	00000104587	Gm43161
5	29195992	29228457	00000029130	Rnf32
5	29217724	29218565	00000089975	Gm7420
5	29229802	29378390	00000010721	Lmbr1
5	29276002	29280297	00000105741	C79130
5	29378699	29390488	00000097561	4632411P08Rik
5	29434664	29457843	00000001569	Nom1
5	29473034	29478470	00000001566	Mnx1
5	29538153	29538509	00000078182	Gm6083
5	29569242	29676092	00000039000	Ube3c
5	29691422	29691713	00000104648	Gm42570
5	29719328	29719706	00000105032	Gm43117
5	29735334	29735936	00000053121	Gm5129
5	29735688	29818134	00000029131	Dnajb6
5	29794523	29795037	00000106558	Gm5552
5	29807471	29808158	00000105999	Gm2213
5	29832088	29833307	00000106551	Gm1969
5	29886728	29891964	00000105437	Gm42450
5	29946718	29950718	00000105926	Gm43386
5	29996141	30008798	00000105439	A230098N10Rik
5	30013114	30019981	00000025746	Il6
5	30058202	30073617	00000025747	Tyms
5	30092940	30097686	00000104667	Gm4961
5	30103584	30106086	00000086815	3110082J24Rik
5	30105161	30118378	00000044576	Garem2
5	30118304	30155162	00000025745	Hadha
5	30155248	30184593	00000059447	Hadhb
5	30193431	30205722	00000067642	Adgrf3
5	30232581	30272427	00000075703	Selenoi
5	30240082	30240448	00000085099	Gm16288
5	30281388	30366695	00000073102	Drc1
5	30366046	30366490	00000106311	Gm43755
5	30367062	30461932	00000062372	Otof
5	30466047	30484088	00000029182	Fam166c
5	30485583	30545836	00000053194	Cib4
5	30529457	30543830	00000106300	Gm42765
5	30573987	30588619	00000053214	Gm9899
5	30588170	30625271	00000049265	Kcnk3
5	30647933	30659729	00000029175	Slc35f6
5	30666777	30674830	00000029177	Cenpa
5	30711564	30799375	00000029168	Dpysl5
5	30759032	30760477	00000106173	Gm42764
5	30814641	30866106	00000029166	Mapre3
5	30815620	30818477	00000106229	Gm19409
5	30817977	30822612	00000087258	Gm15461
5	30868012	30879180	00000038828	Tmem214
5	30868764	30870828	00000107086	Gm43808
5	30888694	30906965	00000029165	Agbl5
5	30897300	30899580	00000107201	5930420M18Rik
5	30905885	30907788	00000038803	Ost4
5	30913402	30921277	00000029163	Emilin1
5	30921431	30931248	00000029162	Khk
5	30933143	30945591	00000029161	Cgref1
5	30950066	30955091	00000006638	Abhd1
5	30950853	30960361	00000045302	Preb
5	30968662	30977018	00000006642	Tcf23
5	31036036	31048924	00000006641	Slc5a6
5	31048312	31054623	00000013622	Atraid
5	31054780	31078479	00000013629	Cad
5	31086106	31108237	00000029151	Slc30a3
5	31094984	31097294	00000104299	Gm9924
5	31106285	31112526	00000053856	Dnajc5g
5	31116712	31137630	00000062077	Trim54
5	31135753	31137344	00000107265	Gm15469
5	31138063	31138829	00000038676	Ucn
5	31140654	31154251	00000107283	Mpv17
5	31144739	31179911	00000101678	Gm29609
5	31156005	31180144	00000106864	Gtf3c2
5	31187558	31193430	00000029145	Eif2b4
5	31193227	31199143	00000029146	Snx17
5	31198981	31202303	00000043059	Zfp513
5	31202664	31220687	00000029147	Ppm1g
5	31210344	31214315	00000106717	Gm42798
5	31240466	31241232	00000055424	Gm9970
5	31240864	31251566	00000029148	Nrbp1
5	31251691	31253202	00000029149	Krtcap3
5	31253277	31291116	00000038564	Ift172
5	31292242	31296080	00000038552	Fndc4
5	31297443	31327314	00000059434	Gckr
5	31356348	31356795	00000106935	Gm19457
5	31450824	31451451	00000106866	Gm43659
5	31451219	31452331	00000106950	4930478M09Rik
5	31452431	31481754	00000062761	Zfp512
5	31461022	31462409	00000107120	Gm43059
5	31485740	31488476	00000029138	4930548H24Rik
5	31486629	31495179	00000107142	4930566F21Rik
5	31494741	31512904	00000064037	Gpn1
5	31514564	31527807	00000053134	Supt7l
5	31526995	31556932	00000029141	Slc4a1ap
5	31560812	31569072	00000107352	Gm43660
5	31569595	31571397	00000107355	AI839979
5	31581079	31581709	00000107015	2900076G11Rik
5	31596935	31664384	00000106918	Mrpl33
5	31596938	31701972	00000105617	Gm43809
5	31624439	31697627	00000029136	Rbks
5	31697684	32084962	00000052139	Babam2
5	31708396	31708627	00000107151	Gm43810
5	31926697	31927391	00000107140	Gm43811
5	32005977	32010863	00000106894	Gm17130
5	32130283	32133171	00000102759	Gm10463
5	32135801	32157842	00000029135	Fosl2
5	32185497	32186079	00000107220	Gm9555
5	32232708	32366520	00000029134	Plb1
5	32311922	32312119	00000081200	Gm15615
5	32320764	32354883	00000107078	Gm36840
5	32390047	32397908	00000107036	Gm7596
5	32420003	32420972	00000107211	Gm5864
5	32458843	32517433	00000014956	Ppp1cb
5	32459828	32462293	00000107197	Gm43312
5	32467195	32469429	00000107083	Gm43313
5	32479560	32479885	00000080753	Gm15613
5	32507184	32651065	00000085234	Gm15614
5	32547936	32548317	00000107316	Gm42964
5	32550660	32557462	00000106835	Gm43812
5	32607020	32611805	00000107277	Gm10461
5	32611171	32687057	00000014932	Yes1
5	32629842	32630960	00000107018	Gm43694
5	32695749	32713024	00000118435	Gm50482
5	32713072	32713988	00000106680	Gm43852
5	32720330	32736194	00000082305	Gm2420
5	32736301	32785646	00000023452	Pisd
5	32737230	32827109	00000093574	Gm20671
5	32739058	32739334	00000105647	Gm43695
5	32789820	32854256	00000054280	Prr14l
5	32799904	32800965	00000105429	Gm43692
5	32838129	32838414	00000106654	Gm2623
5	32863701	32994236	00000037426	Depdc5
5	32984570	32985818	00000105929	Gm43693
5	33018816	33027966	00000018965	Ywhah
5	33049985	33050199	00000107046	Gm43849
5	33076038	33076370	00000093885	Rpl35a-ps5
5	33104219	33162870	00000011034	Slc5a1
5	33126802	33127261	00000081022	Gm15936
5	33140949	33142422	00000081618	5033423K11Rik
5	33198184	33218455	00000037379	Spon2
5	33247723	33274994	00000037373	Ctbp1
5	33255318	33256362	00000107161	Gm43850
5	33293614	33311150	00000092275	Gm20465
5	33335509	33373296	00000079562	Maea
5	33378549	33419754	00000037355	Uvssa
5	33430734	33433976	00000029112	Nkx1-1
5	33436625	33437464	00000107248	Gm43851
5	33600347	33629635	00000037339	Fam53a
5	33629925	33632092	00000097271	Gm9903
5	33634952	33652574	00000004642	Slbp
5	33652101	33653255	00000106834	Gm10459
5	33653216	33658416	00000019295	Tmem129
5	33658128	33678995	00000037313	Tacc3
5	33682725	33682974	00000106971	Gm42965
5	33720043	33723669	00000106896	G630022F23Rik
5	33721674	33737068	00000054252	Fgfr3
5	33739673	33782817	00000005299	Letm1
5	33759366	33759536	00000059064	Gm10059
5	33774912	33775223	00000107149	Gm30708
5	33820725	33897975	00000057406	Nsd2
5	33897916	33936413	00000029111	Nelfa
5	33947026	33948832	00000107043	Gm42849
5	33947580	33948990	00000106688	Gm42851
5	33983433	33985013	00000070858	Gm1673
5	33990510	33993062	00000106743	Gm42847
5	33995984	34005916	00000048142	Nat8l
5	34007179	34169448	00000045102	Poln
5	34060761	34061217	00000106868	Gm19798
5	34096704	34097034	00000106771	Gm43459
5	34118740	34135339	00000106902	4930557J02Rik
5	34153880	34169527	00000079555	Haus3
5	34173883	34187720	00000037235	Mxd4
5	34173887	34174887	00000106702	Gm42846
5	34194893	34288449	00000037224	Zfyve28
5	34211810	34213802	00000086291	Gm15513
5	34221162	34225984	00000106888	Gm42848
5	34288600	34327327	00000109572	Cfap99
5	34306718	34307176	00000107006	Gm43105
5	34309212	34327530	00000107287	Gm43458
5	34336289	34355629	00000029110	Rnf4
5	34369933	34486456	00000037210	Fam193a
5	34469664	34473195	00000107227	Gm42559
5	34481914	34482522	00000098062	Gm26931
5	34487314	34489722	00000106678	Gm43457
5	34496087	34513991	00000059866	Tnip2
5	34525838	34563641	00000054520	Sh3bp2
5	34573664	34632308	00000029106	Add1
5	34575088	34575556	00000107128	Gm42867
5	34633642	34637212	00000001082	Mfsd10
5	34638536	34660148	00000036693	Nop14
5	34650718	34652477	00000085166	Gm15522
5	34660379	34755305	00000052783	Grk4
5	34679523	34706831	00000107246	Gm42560
5	34761740	34912534	00000029104	Htt
5	34908012	34923839	00000051246	Msantd1
5	34949445	35039644	00000029101	Rgs12
5	35031870	35033445	00000107040	Gm43791
5	35041509	35048461	00000029102	Hgfac
5	35056766	35087839	00000044716	Dok7
5	35091501	35105766	00000029103	Lrpap1
5	35278319	35281763	00000045318	Adra2c
5	35361541	35367677	00000106762	4930478P22Rik
5	35379152	35388476	00000055944	E130018O15Rik
5	35389108	35399730	00000067438	Hmx1
5	35390673	35391912	00000103608	4930442P19Rik
5	35396098	35396552	00000106970	Gm43377
5	35502218	35525698	00000036596	Cpz
5	35551260	35553964	00000106928	Gm43860
5	35554184	35555970	00000083907	Plk-ps1
5	35556203	35575070	00000029097	Trmt44
5	35581227	35588763	00000055061	4931431C16Rik
5	35583040	35615352	00000029098	Acox3
5	35652023	35679782	00000029096	Htra3
5	35697180	35739987	00000036553	Sh3tc1
5	35722555	35724485	00000087703	Gm15650
5	35757880	35884973	00000029095	Ablim2
5	35893319	36003923	00000029094	Afap1
5	35917897	35918191	00000082692	H2af-ps
5	36017180	36398139	00000029093	Sorcs2
5	36204021	36206568	00000043430	Psapl1
5	36447611	36464853	00000039563	2210406O10Rik
5	36464998	36474080	00000029198	Grpel1
5	36473670	36484285	00000029196	Tada2b
5	36484588	36488172	00000050677	Ccdc96
5	36490604	36593276	00000029192	Tbc1d14
5	36584788	36613739	00000106797	Gm42936
5	36600485	36696024	00000029190	D5Ertd579e
5	36618701	36621255	00000107168	Gm42507
5	36747378	36748650	00000060708	Bloc1s4
5	36748618	36750437	00000107081	Gm43701
5	36762617	36766695	00000115557	Gm40318
5	36794867	36796772	00000055302	Mrfap1
5	36806921	36830653	00000029119	Man2b2
5	36868513	36955078	00000029120	Ppp2r2c
5	36873595	36876879	00000087487	Ppp2r2cos
5	36910114	36910263	00000106934	Gm42506
5	36966104	36989205	00000039474	Wfs1
5	37028335	37150607	00000063646	Jakmip1
5	37038164	37041646	00000097686	Gm26647
5	37085370	37229547	00000117286	Gm1043
5	37113784	37117473	00000113373	Jakmip1
5	37241940	37292133	00000029121	Crmp1
5	37289098	37336894	00000029122	Evc
5	37297630	37297780	00000107307	Gm42935
5	37338499	37425055	00000050248	Evc2
5	37404384	37404863	00000057290	Gm15732
5	37446825	37717171	00000029123	Stk32b
5	37735519	37739820	00000062329	Cytl1
5	37807306	37808078	00000107131	Gm43763
5	37820485	37824583	00000048450	Msx1
5	37893772	37897917	00000106718	Gm20052
5	37983693	37986070	00000107126	Gm40289
5	38027715	38028009	00000107129	Gm43762
5	38038742	38137765	00000029125	Stx18
5	38134394	38136097	00000107276	Gm42858
5	38137192	38159907	00000029126	Nsg1
5	38189735	38220457	00000029127	Zbtb49
5	38220470	38234306	00000067367	Lyar
5	38260185	38269634	00000067365	Tmem128
5	38275972	38304217	00000051596	Otop1
5	38317333	38320897	00000097029	Gm26560
5	38319367	38322518	00000039358	Drd5
5	38344435	38349197	00000106932	4930487D11Rik
5	38349273	38503143	00000005107	Slc2a9
5	38507463	38507666	00000089646	Gm15796
5	38526813	38563221	00000005103	Wdr1
5	38575031	38575429	00000086422	4930421P07Rik
5	38668484	38684826	00000046572	Zfp518b
5	38706462	38876812	00000039315	Clnk
5	38735983	38747897	00000079528	Clnkos
5	39002693	39003031	00000106924	Gm42857
5	39253950	39307084	00000106794	Gm40293
5	39307120	39313295	00000107031	Gm40292
5	39337360	39337816	00000106876	Gm43456
5	39401347	39402245	00000107030	Gm5291
5	39442001	39443574	00000106851	4930421C12Rik
5	39458097	39477679	00000106679	Gm42524
5	39461749	39603574	00000106741	4930513D17Rik
5	39606927	39610344	00000107134	Gm42528
5	39613935	39755475	00000051022	Hs3st1
5	39798214	39799407	00000083261	Gm7816
5	39975671	39985628	00000107070	Gm35191
5	40328438	40329427	00000082938	Gm2810
5	41281236	41282900	00000106865	4930519E07Rik
5	41342123	41342931	00000106895	Gm4754
5	41421576	41422044	00000107135	Gm43806
5	41624976	41708157	00000029128	Rab28
5	41761483	41764501	00000049691	Nkx3-2
5	41787538	41844315	00000061755	Bod1l
5	41853310	41854201	00000107259	Gm5298
5	41934397	41935672	00000106884	Gm20156
5	42067960	42216798	00000067285	Gm16223
5	42499981	42500414	00000106813	Gm7181
5	42963404	42964609	00000106622	Gm5554
5	43026548	43038236	00000107193	Gm43700
5	43039737	43044061	00000106501	Gm42711
5	43059255	43060883	00000105416	Gm42553
5	43143831	43148327	00000105087	Gm42552
5	43151686	43235355	00000085720	Gm7854
5	43233170	43289724	00000039782	Cpeb2
5	43248185	43249757	00000105374	Gm42551
5	43265157	43266368	00000105326	6030400A10Rik
5	43353047	43355259	00000104846	Gm43020
5	43376447	43379637	00000107244	Gm43699
5	43470692	43474853	00000104691	Gm43021
5	43515538	43618803	00000061535	C1qtnf7
5	43528626	43532893	00000104547	Gm43022
5	43549928	43601731	00000087290	Gm15866
5	43575821	43577926	00000104912	Gm43023
5	43662346	43740972	00000039765	Cc2d2a
5	43744615	43821638	00000039753	Fbxl5
5	43752909	43754271	00000104728	Gm42462
5	43782243	43784770	00000104823	Gm43182
5	43784046	43786117	00000106609	Gm43181
5	43807705	43808743	00000104701	Gm42555
5	43818885	43843986	00000029082	Bst1
5	43868553	43912375	00000029084	Cd38
5	43876030	43877304	00000086479	Gm16014
5	43909215	43909885	00000087281	Gm16015
5	43913144	43913917	00000033036	Gm7879
5	43916753	43918514	00000093859	Gm7882
5	43943903	43944482	00000059565	Gm5292
5	43948116	43948662	00000106573	Gm43183
5	43948120	43948661	00000105831	Gm43184
5	43978858	43981779	00000048373	Fgfbp1
5	43993620	44102032	00000029086	Prom1
5	44068198	44090854	00000105264	Gm42716
5	44100442	44102515	00000072962	Gm16401
5	44105849	44107539	00000105048	Gm42966
5	44134393	44134950	00000105373	Gm42429
5	44136620	44136921	00000105353	Gm42428
5	44137980	44143271	00000105263	Gm42427
5	44175154	44226626	00000046985	Tapt1
5	44213801	44217259	00000105519	E430021H15Rik
5	44219683	44224003	00000105503	Gm42982
5	44224510	44225324	00000105149	Gm42983
5	44226587	44243548	00000104784	Gm42984
5	44354861	44356754	00000106394	Gm42698
5	44355705	44356047	00000104541	Gm43114
5	44405957	44406593	00000104923	Gm5865
5	44412793	44427592	00000104800	Gm36017
5	44472132	44799680	00000039706	Ldb2
5	44492170	44495421	00000105282	Gm42981
5	44513658	44514560	00000105136	8030487O14Rik
5	44516961	44517713	00000106332	Gm43506
5	44585063	44585201	00000105648	Gm43505
5	44623919	44627701	00000105861	Gm43508
5	44641484	44662153	00000104894	Gm43507
5	44664694	44666731	00000104990	Gm43504
5	44680194	44683601	00000105347	Gm43503
5	44700876	44706890	00000105224	Gm3364
5	44736337	44738553	00000104851	E030026E10Rik
5	44751164	44753757	00000106603	Gm43509
5	44865149	44877138	00000106656	Gm42750
5	44966200	44978805	00000062496	4930431F12Rik
5	45009171	45424402	00000029092	D5Ertd615e
5	45192669	45251929	00000104781	Gm43303
5	45243652	45247307	00000105247	Gm42519
5	45434021	45450236	00000015806	Qdpr
5	45434389	45450138	00000105255	Gm42413
5	45453751	45464149	00000049530	Clrn2
5	45493374	45512691	00000039682	Lap3
5	45520229	45529276	00000015804	Med28
5	45529705	45639614	00000015879	Fam184b
5	45531072	45533111	00000105745	Gm42521
5	45556680	45558181	00000104837	Gm42520
5	45638699	45645469	00000097825	9630001P10Rik
5	45656948	45657572	00000105634	Gm43367
5	45660067	45662721	00000104665	Gm43366
5	45668702	45669708	00000104986	1600023N17Rik
5	45669919	45700546	00000015880	Ncapg
5	45697181	45857615	00000015882	Lcorl
5	45702733	45704760	00000104342	Gm36401
5	45758275	45761690	00000104852	Gm43201
5	45768867	45769743	00000101587	Gm29036
5	45770020	45772180	00000105457	Gm43200
5	45857642	45858764	00000105459	4930449I04Rik
5	45926818	45932409	00000106602	4930405L22Rik
5	46414344	46414614	00000067321	Gm7931
5	46502129	46503341	00000106875	Gm43093
5	46794680	46796533	00000107113	Gm43092
5	47153651	47154595	00000104660	Gm43601
5	47634502	47635306	00000106402	Gm17824
5	47699845	47700292	00000105616	Gm3010
5	47975005	47975335	00000105994	Gm43427
5	47983138	48307733	00000031558	Slit2
5	48003065	48005707	00000092309	4930518C09Rik
5	48005784	48007923	00000092559	Gm20475
5	48058051	48060647	00000106214	Gm43426
5	48127084	48128696	00000105502	Gm42536
5	48211672	48214245	00000105184	Gm42537
5	48279667	48281420	00000105086	Gm42534
5	48324612	48326010	00000106604	Gm42535
5	48327952	48414294	00000029089	5730480H06Rik
5	48389502	49524907	00000029088	Kcnip4
5	48535344	48537941	00000105653	Gm43831
5	48590889	48599994	00000093502	Gm20700
5	48624669	48627153	00000105574	Gm43648
5	48665905	48667269	00000093748	Gm19031
5	48712090	48715891	00000105530	Gm43829
5	48790900	48791966	00000105454	Gm43830
5	48799010	48801279	00000105958	Gm43319
5	48802728	48804011	00000106404	Gm42919
5	48819476	48821884	00000106408	Gm43321
5	48843420	48846335	00000106414	Gm43320
5	48924954	48928740	00000103544	Gm10048
5	48948021	48949969	00000105974	Gm43318
5	48978278	48979585	00000105791	Gm43341
5	48997712	48998539	00000106469	C030015E24Rik
5	49005412	49007955	00000104655	Gm43317
5	49017513	49018807	00000105332	Gm43316
5	49021007	49022338	00000104929	Gm42766
5	49069010	49071460	00000106244	Gm43046
5	49070003	49073462	00000105620	Gm43047
5	49074276	49074907	00000104562	Gm42767
5	49083874	49086770	00000104661	Gm42768
5	49115759	49117417	00000105922	Gm42769
5	49124587	49128741	00000105983	Gm42770
5	49217301	49217688	00000105828	Gm43048
5	49219676	49222161	00000106579	Gm42771
5	49408792	49411832	00000105700	Gm42772
5	49423842	49424154	00000093490	Gm19932
5	49425017	49426783	00000106539	Gm43670
5	49515825	49518937	00000105771	2900064K03Rik
5	49552158	49553268	00000083477	Gm5555
5	49900006	49902302	00000105540	Gm7988
5	49943409	49944558	00000104634	Gm42461
5	49959956	50059006	00000029090	Adgra3
5	50059096	50061662	00000106430	Gm42460
5	50151333	50156095	00000104870	4930448I18Rik
5	50217247	50391361	00000105020	Gm7205
5	50448662	50544491	00000105423	Gm36814
5	50517473	50518214	00000106345	Gm42459
5	50543642	50689221	00000105320	Gm43016
5	50679716	50682692	00000106038	Gm4962
5	50838317	50840759	00000105931	Gm43014
5	50921342	50921906	00000105273	Gm43015
5	51052381	51052861	00000106267	Gm40319
5	51454250	51567726	00000029167	Ppargc1a
5	51482752	51484305	00000105442	Gm42614
5	51491097	51492916	00000105622	Gm42615
5	51499528	51501458	00000106575	Gm42613
5	51510868	51514293	00000105762	Gm43605
5	51855220	51858775	00000105663	Gm43606
5	51875419	51879602	00000106010	Gm42616
5	51891986	51893214	00000104919	Gm42617
5	51907122	51910931	00000105942	Gm43175
5	52079888	52082332	00000106292	Gm43174
5	52117312	52118523	00000104847	Gm43177
5	52139585	52142573	00000106648	Gm43176
5	52150203	52190514	00000029169	Dhx15
5	52174370	52175755	00000106607	Gm43178
5	52190672	52279034	00000097145	9230114K14Rik
5	52199984	52216434	00000106464	C130083M11Rik
5	52239336	52242221	00000105328	Gm43180
5	52342086	52342360	00000104751	Gm43179
5	52363791	52371418	00000072941	Sod3
5	52374651	52471521	00000045790	Ccdc149
5	52441159	52443252	00000106380	Gm3519
5	52533517	52566462	00000039252	Lgi2
5	52538831	52540079	00000104829	Gm43685
5	52542906	52545344	00000104974	Gm43686
5	52582074	52583046	00000095078	Gm5866
5	52607550	52619012	00000052295	8030423F21Rik
5	52640087	52669708	00000029173	Sepsecs
5	52741574	52769340	00000029186	Pi4k2b
5	52775409	52824665	00000029179	Zcchc4
5	52834012	52867797	00000029176	Anapc4
5	52917619	52919209	00000105054	Gm43664
5	52973012	52994436	00000106352	5033403H07Rik
5	52982037	52995753	00000106538	Gm30301
5	53038081	53071664	00000029188	Slc34a2
5	53047687	53049188	00000090642	Gm17182
5	53107083	53213927	00000029189	Sel1l3
5	53267083	53278540	00000061461	Smim20
5	53281810	53283509	00000106981	Gm45495
5	53360656	53371774	00000106808	Gm42745
5	53466152	53657362	00000039191	Rbpj
5	53519260	53522731	00000106807	Gm10441
5	53546351	53547322	00000107111	Gm40304
5	53697776	53707705	00000029193	Cckar
5	53809606	53903965	00000039178	Tbc1d19
