# Derived from Homo_sapiens.GRCh38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/homo_sapiens/
# Chromosome	Start	End	Ensembl ID	Name
2	27199587	27212958	00000138074	SLC5A6
2	27212027	27217178	00000138085	ATRAID
2	27217369	27243943	00000084774	CAD
2	27253684	27275817	00000115194	SLC30A3
2	27275433	27281499	00000163793	DNAJC5G
2	27282429	27307439	00000138100	TRIM54
2	27307400	27308445	00000163794	UCN
2	27309492	27325680	00000115204	MPV17
2	27325849	27357034	00000115207	GTF3C2
2	27335520	27342599	00000234945	GTF3C2-AS1
2	27356246	27367622	00000234072	AC074117.1
2	27364352	27370457	00000115211	EIF2B4
2	27370496	27377535	00000115234	SNX17
2	27377235	27380790	00000163795	ZNF513
2	27381195	27409591	00000115241	PPM1G
2	27392784	27393367	00000213453	FTH1P3
2	27427790	27442259	00000115216	NRBP1
2	27442366	27446481	00000157992	KRTCAP3
2	27444377	27489805	00000138002	IFT172
2	27455156	27455862	00000235267	AC074117.2
2	27491883	27495200	00000115226	FNDC4
2	27496839	27523684	00000084734	GCKR
2	27537386	27582721	00000221843	C2orf16
2	27582969	27623217	00000243943	ZNF512
2	27583046	27635174	00000259080	AC074091.2
2	27625638	27629012	00000176714	CCDC121
2	27628247	27651511	00000198522	GPN1
2	27650809	27663840	00000119760	SUPT7L
2	27663471	27694976	00000163798	SLC4A1AP
2	27705786	27715732	00000205334	LINC01460
2	27771717	27988087	00000243147	MRPL33
2	27781379	27890681	00000171174	RBKS
2	27889941	28338901	00000158019	BABAM2
2	27896116	27897195	00000270846	MYG1P1
2	28015777	28016482	00000270528	FAM133EP
2	28308161	28308570	00000225991	RPL23AP34
2	28384409	28394672	00000229951	FLJ31356
2	28392448	28417317	00000075426	FOSL2
2	28396815	28397110	00000270640	AC104695.3
2	28425945	28426719	00000270210	AC104695.2
2	28448167	28450184	00000227938	AC104695.1
2	28457145	28644142	00000163803	PLB1
2	28460256	28460361	00000242915	SNRPGP7
2	28633282	28664540	00000230730	AC074011.1
2	28707511	28751722	00000226833	AC092164.1
2	28751640	28802940	00000213639	PPP1CB
2	28782517	28850611	00000163806	SPDYA
2	28810281	28810706	00000273233	AC097724.1
2	28849821	28870309	00000171103	TRMT61B
2	28894667	28948219	00000163811	WDR43
2	28956611	29052230	00000189350	TOGARAM2
2	29060976	29074523	00000179270	PCARE
2	29088649	29097586	00000229224	AC105398.1
2	29097705	29189643	00000115295	CLIP4
2	29192774	29921586	00000171094	ALK
2	29890371	29892354	00000230737	AC106870.2
2	29899597	29907199	00000197644	AC106870.1
2	30051066	30143804	00000233862	AC016907.2
2	30077093	30078272	00000225943	AC016907.1
2	30146941	30160533	00000119801	YPEL5
2	30209995	30210307	00000231712	H3P5
2	30231534	30323730	00000213626	LBH
2	30346623	30361010	00000235997	LINC01936
2	30408170	30408346	00000280154	AC073255.1
2	30447226	30644225	00000172954	LCLAT1
2	30677762	30679895	00000278908	AC132154.1
2	30722771	30820542	00000162949	CAPN13
2	30746444	30746701	00000230118	AC092569.1
2	30887626	30897387	00000285984	AC009301.1
2	30910467	31155202	00000158089	GALNT14
2	30986939	30991426	00000234579	AC009305.1
2	31173056	31233858	00000214711	CAPN14
2	31234152	31269451	00000013016	EHD3
2	31290762	31291604	00000213620	AL121657.1
2	31334321	31414742	00000158125	XDH
2	31522480	31580938	00000277893	SRD5A2
2	31526942	31563464	00000228563	AL133247.1
2	31651381	31651862	00000270422	AL133247.2
2	31793823	31803980	00000223647	LINC01946
2	31822591	31823436	00000237007	KRT18P52
2	31823413	31823817	00000242272	AK2P2
2	31852976	31853423	00000273165	AL121652.1
2	31865060	32011230	00000162959	MEMO1
2	31867809	32039805	00000162961	DPY30
2	32013061	32013368	00000271228	AL121655.1
2	32063556	32157637	00000021574	SPAST
2	32165046	32165757	00000272716	AL121658.1
2	32165841	32224379	00000152683	SLC30A6
2	32201600	32203999	00000229816	DDX50P1
2	32224453	32265732	00000091106	NLRC4
2	32277904	32316594	00000119820	YIPF4
2	32321638	32323002	00000272754	AL133245.1
2	32357028	32618899	00000115760	BIRC6
2	32377631	32379599	00000230046	BIRC6-AS1
2	32521927	32523547	00000276334	AL133243.2
2	32526504	32529507	00000276517	AL133243.3
2	32548675	32549040	00000274159	AL133243.1
2	32557273	32574818	00000279897	BIRC6-AS2
2	32563328	32566436	00000279544	AL133243.4
2	32628032	32821051	00000018699	TTC27
2	32825359	32926693	00000230876	LINC00486
2	32946953	33399509	00000049323	LTBP1
2	33056333	33063113	00000223951	H2ACP2
2	33274465	33281261	00000285577	AC019127.1
2	33436324	33564750	00000152689	RASGRP3
2	33555047	33563547	00000237133	RASGRP3-AS1
2	33583660	33599382	00000119812	FAM98A
2	33602041	33602286	00000238038	ATP6V0E1P3
2	33636502	33637425	00000187999	HNRNPA1P61
2	33706886	34738231	00000228262	LINC01320
2	33722721	33728207	00000239649	MYADML
2	33839782	33840678	00000235064	SLC25A5P2
2	34067226	34069550	00000237790	LINC01318
2	34134371	34220575	00000285754	AC008170.1
2	34692290	34703606	00000272027	AC073218.1
2	34732287	34822726	00000232153	AC012593.2
2	34799850	35185689	00000226994	AC012593.1
2	34998273	35000160	00000237320	AC019064.1
2	35219377	35219604	00000196085	SMIM7P1
2	35471716	35471841	00000229013	AC083939.1
2	35724759	35725142	00000234587	MRPL50P1
2	36299388	36299830	00000233752	RPL21P36
2	36354749	36355114	00000260025	CRIM1-DT
2	36355778	36551135	00000150938	CRIM1
2	36513255	36513732	00000273090	AC007378.1
2	36531805	36646087	00000171055	FEZ2
2	36656322	36656941	00000270677	AC007363.1
2	36696690	36814792	00000205221	VIT
2	36837698	36966536	00000115808	STRN
2	36839922	36842539	00000279519	AC007382.1
2	36968383	37084372	00000008869	HEATR5B
2	37084451	37099244	00000152133	GPATCH11
2	37099210	37157065	00000055332	EIF2AK2
2	37148530	37149304	00000224891	ARL14EPP1
2	37167820	37196598	00000138068	SULT6B1
2	37194382	37194737	00000233159	RPL31P16
2	37196488	37216193	00000218739	CEBPZOS
2	37201612	37231596	00000115816	CEBPZ
2	37208875	37212677	00000272054	AC007390.1
2	37231631	37253403	00000003509	NDUFAF7
2	37250502	37324833	00000115825	PRKD3
2	37325340	37326797	00000232028	AC007391.1
2	37339957	37343796	00000285925	AC007391.2
2	37342827	37373322	00000115828	QPCT
2	37562486	37646698	00000236213	AC006369.1
2	37641882	37738468	00000163171	CDC42EP3
2	37744333	37747046	00000236572	AC006369.2
2	37816915	37817961	00000225402	AC010878.1
2	37820498	37876274	00000237803	LINC00211
2	37923187	38067142	00000115841	RMDN2
2	37949911	38067041	00000235848	RMDN2-AS1
2	38066973	38109902	00000138061	CYP1B1
2	38073447	38231651	00000232973	CYP1B1-AS1
2	38121935	38123881	00000280276	AC009229.4
2	38132637	38138946	00000229160	AC009229.2
2	38193348	38193629	00000273006	AC009229.3
2	38203363	38239590	00000227292	AC009229.1
2	38231568	38232317	00000227770	RPL7P12
2	38285410	38286410	00000213594	GAPDHP25
2	38293954	38377285	00000119787	ATL2
2	38406527	38515934	00000231367	LINC02613
2	38431294	38433573	00000235009	LINC01883
2	38481851	38482804	00000213553	RPLP0P6
2	38535258	38536249	00000271443	AC011247.2
2	38561969	38603586	00000143889	HNRNPLL
2	38601598	38602178	00000235586	AC011247.1
2	38666081	38741237	00000143891	GALM
2	38668202	38671421	00000232518	AC074366.1
2	38743599	38751494	00000115875	SRSF7
2	38751534	38785002	00000152147	GEMIN6
2	38763534	38765221	00000227238	TTC39DP
2	38769265	38770124	00000232114	NPLP1
2	38797729	38875934	00000163214	DHX57
2	38810432	38811654	00000223922	ASS1P2
2	38861720	38863133	00000225284	AC018693.1
2	38875962	38929072	00000188010	MORN2
2	38889875	38975454	00000214694	ARHGEF33
2	38959287	38960342	00000269210	AC019171.1
2	38981549	39124345	00000115904	SOS1
2	38992279	38993857	00000229692	SOS1-IT1
2	39098149	39098445	00000225900	HSPE1P13
2	39175646	39229588	00000205111	CDKL4
2	39249266	39437301	00000011566	MAP4K3
2	39323328	39323804	00000273035	AC007684.2
2	39436530	39665343	00000231312	MAP4K3-DT
2	39664982	39717963	00000152154	TMEM178A
2	39736060	39779267	00000138050	THUMPD2
2	39786453	40255209	00000227028	SLC8A1-AS1
2	39929110	39929998	00000235653	AC007253.1
2	40097270	40611053	00000183023	SLC8A1
2	40591285	40679604	00000285898	AC007317.1
2	40746481	40767452	00000233128	LINC01794
2	41143780	41157555	00000237442	HNRNPA1P57
2	41819747	41820754	00000236090	LDHAP3
2	41850203	41850601	00000236533	RPS12P4
2	41860155	41894050	00000214691	LINC01913
2	41931599	41933909	00000234362	LINC01914
2	41935368	41956806	00000205086	C2orf91
2	42015625	42025302	00000226398	AC013480.1
2	42048021	42058517	00000162878	PKDCC
2	42143238	42170301	00000224875	EML4-AS1
2	42169353	42332548	00000143924	EML4
2	42333546	42425088	00000115944	COX7A2L
2	42442017	42493982	00000171126	KCNG3
2	42463139	42463997	00000232526	VDAC1P13
2	42469817	42470266	00000236913	RPS13P3
2	42494569	42756947	00000057935	MTA3
2	42532766	42533442	00000215263	AC025750.1
2	42680088	42680279	00000226523	AC074375.1
2	42762481	42764261	00000162881	OXER1
2	42767089	42792593	00000162882	HAAO
2	42797225	42798712	00000226491	FTOP1
2	42826322	42827617	00000232202	CHORDC1P1
2	43001355	43006060	00000224739	AC016735.1
2	43027823	43040662	00000231826	LINC01819
2	43041193	43043782	00000233978	LINC02590
2	43092530	43132482	00000230587	LINC02580
2	43222402	43226606	00000152518	ZFP36L2
2	43227210	43228855	00000279873	LINC01126
2	43229573	43233394	00000234936	AC010883.1
2	43230836	43596046	00000115970	THADA
2	43637260	43767987	00000152527	PLEKHH2
2	43675151	43676429	00000223658	C1GALT1C1L
2	43680465	43681622	00000229695	AC011242.1
2	43774039	43810010	00000138036	DYNC2LI1
2	43812472	43838865	00000138075	ABCG5
2	43831942	43882988	00000143921	ABCG8
2	43886224	43995989	00000138095	LRPPRC
2	44065894	44066154	00000219391	AC019129.1
2	44166266	44166943	00000224637	PDSS1P2
2	44167625	44168859	00000273106	AC019129.2
2	44167969	44244384	00000138032	PPM1B
2	44168851	44320310	00000285542	AC013717.1
2	44270621	44271106	00000226972	RPL12P19
2	44275458	44321494	00000138079	SLC3A1
2	44316281	44361862	00000138078	PREPL
2	44361947	44772592	00000143919	CAMKMT
2	44921077	44939199	00000259439	LINC01833
2	44927914	44928396	00000278957	AC012354.9
2	44940154	44941873	00000236502	SIX3-AS1
2	44941702	44946071	00000138083	SIX3
2	44954664	44968762	00000225156	AC012354.1
2	44996413	44996873	00000231848	KRTCAP2P1
2	45005182	45009452	00000170577	SIX2
2	45013214	45013668	00000231156	AC093702.1
2	45164816	45323397	00000205054	LINC01121
2	45168583	45169414	00000231054	AC093833.1
2	45388680	45612165	00000068784	SRBD1
2	45651345	46187990	00000171132	PRKCE
2	45674701	45675476	00000228481	PRKCE-AS1
2	46003942	46004309	00000233829	RPL26P15
2	46078015	46078828	00000232696	AC017006.2
2	46166789	46167978	00000231336	AC017006.1
2	46256860	46257177	00000233335	RPL36AP14
2	46293667	46386697	00000116016	EPAS1
2	46429190	46441833	00000187600	LINC02583
2	46429195	46484424	00000284608	AC016912.2
2	46429229	46501278	00000253515	AC016912.1
2	46479565	46484425	00000284701	TMEM247
2	46490750	46542577	00000250565	ATP6V1E2
2	46541806	46584688	00000119729	RHOQ
2	46568256	46580238	00000250116	RHOQ-AS1
2	46580937	46617055	00000151665	PIGF
2	46616416	46630176	00000119878	CRIPT
2	46668870	46670778	00000279254	AC020604.1
2	46698940	46822804	00000222005	LINC01118
2	46698952	46780245	00000171150	SOCS5
2	46816697	46859007	00000239332	LINC01119
2	46852020	46853496	00000226548	AC016722.1
2	46899275	46908678	00000228925	AC016722.2
2	46901870	46941855	00000180398	MCFD2
2	46916157	47076137	00000068724	TTC7A
2	46956615	46956888	00000272814	AC093732.2
2	47035279	47040524	00000233845	AC093732.1
2	47045538	47155308	00000239605	STPG4
2	47065941	47176511	00000273269	AC073283.3
2	47067822	47071204	00000225187	AC073283.1
2	47160083	47176921	00000143933	CALM2
2	47192405	47345074	00000234690	EPCAM-DT
2	47225781	47240886	00000226087	AC073283.2
2	47335315	47335514	00000236824	BCYRN1
2	47345158	47387601	00000119888	EPCAM
2	47403067	47663146	00000095002	MSH2
2	47509290	47570985	00000184261	KCNK12
2	47527008	47535199	00000235760	MSH2-OT1
2	47690716	47691246	00000230979	AC079250.1
2	47695530	47810063	00000116062	MSH6
2	47705468	47705979	00000224443	NME2P2
2	47731402	47732035	00000224058	AC006509.1
2	47789316	47906498	00000138081	FBXO11
2	47797826	47798091	00000235369	RPL36AP15
2	47883455	47883909	00000236549	RPS27AP7
2	47905678	47907810	00000233230	AC079807.1
2	47924181	48314224	00000230773	AC092650.1
2	47939738	47940218	00000226473	PPIAP62
2	47989625	47990526	00000275423	VN1R18P
2	48314637	48379295	00000170802	FOXN2
2	48440043	48440597	00000272663	AC093635.1
2	48440598	48515391	00000162869	PPP1R21
2	48529383	48598513	00000243244	STON1
2	48529925	48776517	00000068781	STON1-GTF2A1L
2	48617798	48733148	00000242441	GTF2A1L
2	48632291	48755724	00000279956	AC073082.1
2	48632856	48633353	00000239995	TPT1P11
2	48686774	48755730	00000138039	LHCGR
2	48780602	48780895	00000232285	ELOBP3
2	48809340	49419013	00000282890	AC009975.1
2	48915267	48916530	00000214602	CTBP2P5
2	48962157	49154527	00000170820	FSHR
2	49202126	49451896	00000282998	AC009975.2
2	49878623	49879363	00000234253	RPL7P13
2	49918503	51225575	00000179915	NRXN1
2	50324643	50345598	00000285548	AC068725.1
2	50588690	50589415	00000230327	MTCO1P42
2	50620963	50632993	00000283058	AC009234.1
2	50829442	50829678	00000238165	AC007560.1
2	51032601	52407917	00000231918	AC007402.1
2	51511058	51511483	00000224344	KNOP1P3
2	51775258	51775402	00000223710	CRYGGP
2	51925692	51925833	00000230840	AC097463.1
2	51926882	51927362	00000226366	CCDC12P1
2	52071355	52077197	00000236538	ZNF863P
2	52474073	52474411	00000225842	GGCTP3
2	52494688	52500752	00000236837	AC139712.1
2	52570648	52572522	00000204993	CRTC1P1
2	52629743	52630078	00000233083	FTH1P6
2	52722671	52961452	00000228033	AC010967.1
2	52864235	52866631	00000232604	AC010967.2
2	52883243	52883455	00000232668	AC010967.3
2	53486144	53486280	00000223897	AC069157.1
2	53532672	53860160	00000115239	ASB3
2	53767804	53775196	00000143942	CHAC2
2	53787044	53818819	00000068912	ERLEC1
2	53852912	53859967	00000119737	GPR75
2	53864069	53970993	00000068878	PSME4
2	53970838	54305300	00000170634	ACYP2
2	54029552	54030682	00000235937	RPL21P30
2	54051334	54051760	00000233266	HMGB1P31
2	54079974	54080280	00000241114	AC008280.1
2	54082554	54085066	00000272156	AC008280.2
2	54253178	54256229	00000178021	TSPYL6
2	54330034	54383742	00000177994	C2orf73
2	54456317	54671446	00000115306	SPTBN1
2	54516048	54540697	00000228108	SPTBN1-AS1
2	54529343	54529801	00000237887	RPL23AP32
2	54545368	54546677	00000234943	AC092839.1
2	54661011	54680045	00000238018	AC093110.1
2	54723499	54972025	00000214595	EML6
2	54768492	54801540	00000285519	AC104781.1
2	54972187	55112621	00000115310	RTN4
2	55172547	55232563	00000162994	CLHC1
2	55214387	55216126	00000203327	AC012358.1
2	55224280	55225908	00000227799	CDPF1P1
2	55231903	55235853	00000143947	RPS27A
2	55236595	55269347	00000085760	MTIF2
2	55282319	55284522	00000162997	PRORSD1P
2	55282350	55346049	00000240401	AC012358.2
2	55287842	55419895	00000115355	CCDC88A
2	55435156	55435622	00000233594	BTF3P5
2	55519604	55545079	00000163001	CFAP36
2	55547292	55618880	00000275052	PPP4R3B
2	55617909	55618373	00000272606	AC015982.2
2	55634061	55693863	00000138035	PNPT1
2	55865967	55924139	00000115380	EFEMP1
2	55952158	56181652	00000272180	AC011306.1
2	55963191	56047326	00000226702	MIR217HG
2	56077417	56090382	00000229805	LINC01813
2	56147630	56386171	00000271894	AC007744.1
2	56173534	56185870	00000233251	AC007743.1
2	56183990	56386172	00000055813	CCDC85A
2	56750300	56750563	00000231570	PPIAP63
2	57048350	57049336	00000271115	EIF2S2P7
2	57289648	57380132	00000285755	AC132153.1
2	57429548	57430693	00000270569	AC068276.1
2	57755428	57766052	00000271615	ACTG1P22
2	57907629	58159920	00000028116	VRK2
2	58159243	58241372	00000115392	FANCL
2	58241349	58241686	00000273063	AC007250.1
2	58251440	58252525	00000233426	EIF3FP3
2	58427799	59063766	00000233723	LINC01122
2	58460292	58462032	00000231043	AC007238.1
2	59014354	59277688	00000285673	AC007092.1
2	59217708	59279400	00000222030	LINC01793
2	59218680	60100200	00000271955	AC007100.1
2	59238703	59733396	00000233891	AC007179.2
2	59434552	59442261	00000231815	AC007179.1
2	59514890	59515124	00000270447	AC007179.3
2	60336446	60439828	00000228590	MIR4432HG
2	60450520	60554467	00000119866	BCL11A
2	60495686	60499964	00000233953	AC009970.1
2	60682873	60683244	00000271134	IFITM3P9
2	60711484	60711920	00000213495	RPL26P13
2	60734895	60735715	00000271707	ATP1B3P1
2	60756253	60802086	00000115421	PAPOLG
2	60823069	60881317	00000228414	LINC01185
2	60852260	60852743	00000237024	RPL21P33
2	60881521	60931612	00000162924	REL
2	60925909	60931610	00000267520	AC010733.1
2	60936819	60938049	00000237522	NONOP2
2	60938204	60938604	00000232713	RPS12P3
2	60940222	61018259	00000162927	PUS10
2	61017225	61051990	00000162928	PEX13
2	61065871	61138034	00000162929	KIAA1841
2	61115787	61164825	00000274769	AC016747.4
2	61141592	61144969	00000212978	AC016747.1
2	61145068	61164829	00000237651	C2orf74
2	61151433	61162105	00000271889	AC016747.2
2	61177418	61191203	00000173209	AHSA2P
2	61187463	61471087	00000115464	USP34
2	61199979	61200769	00000273302	AC016747.3
2	61249780	61250621	00000271146	AC018889.1
2	61416887	61417197	00000234624	AC016894.1
2	61471188	61484130	00000270820	AC016727.1
2	61476032	61538741	00000082898	XPO1
2	61527340	61529160	00000285857	AC016727.3
2	61575774	61576394	00000271243	AC016727.2
2	61589498	61589663	00000226884	RPS29P10
2	61710076	61710978	00000213486	AC108039.1
2	61803143	61803388	00000227361	RPS24P7
2	61820208	61820566	00000229831	AC108039.2
2	61824848	61854143	00000170264	FAM161A
2	61856695	61857055	00000230702	RPL31P30
2	61858137	61860298	00000277498	AC107081.2
2	61868085	61888671	00000115484	CCT4
2	61868432	61886082	00000236498	AC107081.1
2	61888724	62147247	00000173163	COMMD1
2	62069447	62146881	00000229839	AC018462.1
2	62146413	62147153	00000242735	RPSAP26
2	62168862	62171163	00000271657	AC018462.2
2	62196115	62224731	00000170340	B3GNT2
2	62348948	62350739	00000270335	AC093159.2
2	62463127	62464070	00000228541	AC093159.1
2	62500218	62511894	00000186889	TMEM17
2	62507545	62507823	00000233702	RPL37P13
2	62532583	62533059	00000229503	RPL21P37
2	62552463	62553434	00000232144	PSAT1P2
2	62561058	62561423	00000230595	RSL24D1P2
2	62673851	63046487	00000115504	EHBP1
2	62826064	62858438	00000226605	AC092567.1
2	62939916	62940282	00000237162	RPS20P9
2	62957326	63048640	00000231609	AC007098.1
2	63050057	63057836	00000115507	OTX1
2	63083008	63087322	00000270437	AC009501.1
2	63108118	63108429	00000232403	RPL27P5
2	63117851	63119542	00000242412	DBIL5P2
2	63119559	63827843	00000143951	WDPCP
2	63232453	63233577	00000233716	MTFR2P1
2	63517892	63519268	00000279485	AC016734.1
2	63588609	63607197	00000014641	MDH1
2	63622178	63622831	00000228305	PRELID1P6
2	63642455	63644038	00000229920	RPS4XP5
2	63684305	63684710	00000234488	RPL27P6
2	63717122	63717899	00000228872	CSP1
2	63751697	63752630	00000229221	HNRNPA1P66
2	63840952	63891562	00000169764	UGP2
2	63892146	64019428	00000143952	VPS54
2	64086353	64088246	00000228079	AC012368.2
2	64092652	64144420	00000197329	PELI1
2	64143239	64252859	00000225889	AC012368.1
2	64185078	64205485	00000230923	LINC00309
2	64208498	64208716	00000270354	AC012368.3
2	64338067	64341647	00000238201	AC114752.2
2	64347193	64347741	00000236148	RPL23AP37
2	64395220	64453967	00000223935	LGALSL-DT
2	64450096	64450524	00000237217	AC008074.1
2	64453969	64461381	00000119862	LGALSL
2	64486353	64500904	00000223863	LINC01805
2	64522187	64524093	00000260101	AC008074.2
2	64524305	64593005	00000119844	AFTPH
2	64606975	64616556	00000233694	LINC02579
2	64631621	64751005	00000179833	SERTAD2
2	64644612	64646698	00000226756	AC007365.1
2	64665607	64666064	00000227791	RPS10P9
2	64846130	64863626	00000234572	LINC01800
2	64901840	65056168	00000237638	LINC02245
2	64960053	64960634	00000227394	RPL11P1
2	64988477	65023865	00000115902	SLC1A4
2	65030727	65053017	00000232613	LINC02576
2	65056366	65087004	00000011523	CEP68
2	65070696	65130331	00000138069	RAB1A
2	65203502	65227605	00000273763	AC007318.1
2	65205108	65205988	00000172974	VDAC2P5
2	65227788	65271253	00000138071	ACTR2
2	65310851	65432637	00000198369	SPRED2
2	65373700	65380685	00000232693	AC012370.1
2	65436711	66200373	00000204929	AC007389.1
2	65439838	65456571	00000234255	AC012370.2
2	65500993	65502138	00000237979	DNAJB12P1
2	65511771	65512076	00000223739	RPS15AP15
2	65589566	65640177	00000235725	AC007389.2
2	65623272	65628424	00000281920	AC007389.3
2	65666695	65667737	00000214533	KRT18P33
2	65790039	65793533	00000280257	AC007741.1
2	66235377	66236213	00000227293	AC118345.1
2	66327349	66328984	00000225815	AC092669.1
2	66383306	66392450	00000232164	LINC01873
2	66426735	66433470	00000226819	MEIS1-AS3
2	66433452	66573869	00000143995	MEIS1
2	66439088	66444221	00000230749	MEIS1-AS2
2	66574030	66731223	00000232046	LINC01798
2	66696190	66703252	00000237179	LINC01797
2	66820684	66822570	00000224071	DNMT3AP1
2	66881087	66881222	00000230355	AC009474.1
2	66904436	66971462	00000230525	LINC01799
2	67040546	67041966	00000223859	AC007403.1
2	67086446	67311439	00000235885	LINC01828
2	67123357	67397980	00000236780	LINC01829
2	67324627	67325304	00000236605	AC023115.1
2	67397322	67412089	00000143971	ETAA1
2	67562067	67620545	00000224173	LINC02831
2	67565604	67684077	00000235495	AC007422.1
2	67677499	67680798	00000286002	AC010987.1
2	67796054	67825562	00000237013	LINC01812
2	68023694	68024766	00000235968	FBXL12P1
2	68041130	68110948	00000197223	C1D
2	68117026	68117200	00000284932	AC017083.4
2	68122936	68157549	00000243667	WDR92
2	68125265	68125747	00000236259	PPIAP64
2	68131238	68261230	00000273398	AC017083.3
2	68157888	68176238	00000115946	PNO1
2	68178857	68256237	00000221823	PPP3R1
2	68179833	68180532	00000273275	AC017083.2
2	68252870	68253848	00000273064	AC017083.1
2	68284171	68320051	00000119865	CNRIP1
2	68361214	68365584	00000203395	AC015969.1
2	68365282	68397453	00000115956	PLEK
2	68445710	68449174	00000229462	AC127383.1
2	68459422	68467294	00000204923	FBXO48
2	68467572	68655862	00000169621	APLF
2	68528241	68529452	00000214525	AC130709.1
2	68643579	68658251	00000169618	PROKR1
2	68679601	68826833	00000163219	ARHGAP25
2	68822855	68837235	00000228329	LINC01890
2	68832014	68837726	00000237576	LINC01888
2	68860909	68871397	00000163217	BMP10
2	68921248	68926834	00000283586	GKN3P
2	68945232	68952893	00000183607	GKN2
2	68974573	68980980	00000169605	GKN1
2	69013179	69249327	00000169604	ANTXR1
2	69251818	69252364	00000271597	AC112230.1
2	69319780	69387250	00000198380	GFPT1
2	69396113	69437628	00000169599	NFU1
2	69457997	69674349	00000115977	AAK1
2	69594741	69595058	00000232228	RPL36AP16
2	69597353	69598951	00000229948	B3GALNT1P1
2	69644425	69827112	00000196975	ANXA4
2	69700192	69713847	00000231024	AC092431.1
2	69829660	69881384	00000087338	GMCL1
2	69844509	69844933	00000275381	AC019206.1
2	69873565	69873819	00000270723	RPL23AP92
2	69893956	69905575	00000124380	SNRNP27
2	69897688	69942945	00000059728	MXD1
2	69960089	69962265	00000244617	ASPRV1
2	69962263	70103220	00000179818	PCBP1-AS1
2	70087477	70089203	00000169564	PCBP1
2	70089721	70096100	00000233060	AC016700.1
2	70102551	70102862	00000225392	MRPL36P1
2	70124036	70125317	00000231327	LINC01816
2	70149885	70248615	00000115998	C2orf42
2	70209444	70248660	00000116001	TIA1
2	70253855	70254010	00000231414	RPL39P15
2	70257386	70281185	00000116005	PCYOX1
2	70281362	70293740	00000143977	SNRPG
2	70295975	70302090	00000035141	FAM136A
2	70301451	70302072	00000233849	AC022201.2
2	70353010	70355915	00000235289	BRD7P6
2	70402934	70422678	00000229229	AC022201.1
2	70447284	70554193	00000163235	TGFA
2	70467385	70468495	00000224606	TGFA-IT1
2	70607618	70768225	00000075340	ADD2
2	70687142	70691824	00000235035	AC005234.1
2	70777310	70790643	00000183733	FIGLA
2	70803157	70803426	00000228034	HMGN2P21
2	70808643	70820599	00000152672	CLEC4F
2	70810798	70811474	00000231386	MOB4P1
2	70830211	70835816	00000116031	CD207
2	70887871	70889959	00000237751	LINC01143
2	70900576	70965373	00000116035	VAX2
2	70935900	70965431	00000116039	ATP6V1B1
2	70939318	70995336	00000258881	AC007040.2
2	70941817	70948610	00000239322	ATP6V1B1-AS1
2	70955899	70956234	00000226186	ELOCP21
2	70978380	70985499	00000144031	ANKRD53
2	70985942	70994873	00000144043	TEX261
2	70994510	71002754	00000228384	AC007040.1
2	71002531	71064743	00000236469	AC007881.2
2	71024127	71029893	00000205847	OR7E91P
2	71037685	71038703	00000234485	OR7E46P
2	71055527	71056003	00000234896	OR7E62P
2	71064344	71079808	00000124357	NAGK
2	71067519	71068125	00000272735	AC007881.3
2	71109684	71130239	00000124370	MCEE
2	71130632	71150101	00000124383	MPHOSPH10
2	71178587	71178773	00000233870	AC007881.1
2	71182738	71227103	00000124374	PAIP2B
2	71276561	71435069	00000075292	ZNF638
2	71373938	71376320	00000281195	AC007878.1
2	71453722	71686768	00000135636	DYSF
2	71984182	71984434	00000233971	RPS20P10
2	72129238	72148038	00000003137	CYP26B1
2	72175984	72826041	00000144036	EXOC6B
2	72288785	72289110	00000228568	RPS15AP13
2	72887382	72892158	00000116096	SPR
2	72916260	72936071	00000135638	EMX1
2	72932974	72934355	00000278060	AC012366.1
2	72942036	73075619	00000144040	SFXN5
2	73073382	73156721	00000135631	RAB11FIP5
2	73113018	73115907	00000272702	AC010913.1
2	73202574	73212513	00000214513	NOTO
2	73214222	73227221	00000135632	SMYD5
2	73228010	73233239	00000135617	PRADC1
2	73233420	73253021	00000135624	CCT7
2	73254682	73284478	00000163013	FBXO41
2	73290929	73293701	00000135625	EGR4
2	73352610	73385677	00000285068	AC074008.2
2	73370019	73370892	00000214484	RPSAP28
2	73385758	73625166	00000116127	ALMS1
2	73456764	73459482	00000230002	ALMS1-IT1
2	73469525	73471030	00000284902	AC074008.1
2	73640723	73642422	00000144035	NAT8
2	73641083	73697509	00000163016	ALMS1P1
2	73700576	73701340	00000204872	NAT8B
2	73729104	73737400	00000144034	TPRKB
2	73750256	73750786	00000273245	AC092653.1
2	73761269	73761781	00000280037	AC092653.2
2	73762184	73780157	00000144048	DUSP11
2	73784189	73817147	00000187833	C2orf78
2	73828916	73873659	00000124356	STAMBP
2	73834422	73856965	00000286244	AC073046.3
2	73877566	73878862	00000271536	AC073046.2
2	73892314	73919865	00000163017	ACTG2
2	73926826	73958961	00000114956	DGUOK
2	73947322	73981441	00000237883	DGUOK-AS1
2	73985132	73986343	00000235499	AC073046.1
2	73986404	74108176	00000187605	TET3
2	73998337	73998548	00000279181	AC110801.1
2	74120680	74123218	00000257800	FNBP1P1
2	74123965	74135640	00000217702	AC073263.1
2	74135400	74147912	00000163170	BOLA3
