5,161494647,87898,GABRG2,111,,161582545
7,42000547,276071,GLI3,111,,42276618
5,151202073,102324,GLRA1,111,,151304397
19,55344130,15894,KIR2DS4,111,,55360024
10,94352824,62328,KIF11,111,,94415152
11,92702788,13160,MTNR1B,111,,92715948
8,24808468,5915,NEFL,111,,24814383
9,36833271,201205,PAX5,111,,37034476
11,839720,2809,POLR2L,111,,842529
19,40476911,10760,PSMC4,111,,40487671
22,41640780,41241,RANGAP1,111,,41682021
20,35624754,99864,RBL1,111,,35724618
6,16299342,462379,ATXN1,111,,16761721
11,111957547,8978,SDHD,111,,111966525
11,4406126,8800,TRIM21,111,,4414926
1,92145899,205937,TGFBR3,111,,92351836
16,20344372,19828,UMOD,111,,20364200
1,179519673,25414,NPHS2,111,,179545087
8,90769974,33318,RIPK2,111,,90803292
2,11319884,164827,ROCK2,111,,11484711
22,38879442,22903,DDX17,111,,38902345
X,19552082,265835,SH3KBP1,111,,19817917
2,234601511,80440,UGT1A6,111,,234681951
2,237478379,12615,ACKR3,111,,237490994
12,1800246,97599,ADIPOR2,111,,1897845
2,264868,7613,ACP1,110,,272481
6,44191362,10526,SLC29A1,110,,44201888
1,46859938,19582,FAAH,110,,46879520
17,40265128,8254,KAT2A,110,,40273382
1,110091185,47269,GNAI3,110,,110138454
11,117857105,15094,IL10RA,110,,117872199
19,12902309,1816,JUNB,110,,12904125
13,98605928,70622,IPO5,110,,98676550
5,135468533,49889,SMAD5,110,,135518422
9,138453601,5021,PAEP,110,,138458622
9,139871955,4239,PTGDS,110,,139876194
1,109852187,83792,SORT1,110,,109935979
21,32490735,440555,TIAM1,110,,32931290
11,9596233,15080,WEE1,110,,9611313
4,20253527,368657,SLIT2,110,,20622184
19,56165415,20667,U2AF2,110,,56186082
19,45449238,3584,APOC2,109,,45452822
2,47387220,16542,CALM2,109,,47403762
11,60223281,14944,MS4A1,109,,60238225
20,3767418,19350,CDC25B,109,,3786768
19,6379579,13712,GTF2F1,109,,6393291
6,32902405,6442,HLA-DMB,109,,32908847
19,39327027,15952,HNRNPL,109,,39342979
14,23495059,9370,PSMB5,109,,23504429
19,49588396,23474,SNRNP70,109,,49611870
8,38000217,8383,STAR,109,,38008600
21,42836477,43515,TMPRSS2,109,,42879992
6,31497995,12257,DDX39B,109,,31510252
4,78432906,100082,CXCL13,109,,78532988
18,56338617,78754,MALT1,109,,56417371
20,3648611,14726,ADAM33,109,,3663337
11,2016405,2700,H19,109,,2019105
9,116148591,15027,ALAD,108,,116163618
3,105085556,210201,ALCAM,108,,105295757
2,105977282,38293,FHL2,108,,106015575
12,53068519,5672,KRT1,108,,53074191
X,119560002,43202,LAMP2,108,,119603204
8,48872762,17957,MCM4,108,,48890719
19,36604610,1596,POLR2I,108,,36606206
10,73576039,35093,PSAP,108,,73611132
7,42956461,15344,PSMA2,108,,42971805
2,54683453,215130,SPTBN1,108,,54898583
1,173152869,23583,TNFSF4,108,,173176452
4,141481049,8910,UCP1,108,,141489959
6,18224399,40400,DEK,108,,18264799
X,53559056,154618,HUWE1,108,,53713674
16,810764,8101,MSLN,108,,818865
9,140135710,2449,TUBB4B,108,,140138159
5,96110187,33705,ERAP1,108,,96143892
11,126152981,11847,TIRAP,108,,126164828
2,96778622,3362,ADRA2B,107,,96781984
2,20646831,2373,RHOB,107,,20649204
22,51061181,5420,ARSA,107,,51066601
6,31895253,18198,C2,107,,31913451
17,38444145,15268,CDC6,107,,38459413
8,6835170,2444,DEFA1,107,,6837614
1,21543739,62444,ECE1,107,,21606183
1,158979681,45264,IFI16,107,,159024945
2,233924676,191873,INPP5D,107,,234116549
16,81812862,183436,PLCG2,107,,81996298
17,67410837,127633,MAP2K6,107,,67538470
7,136912091,116455,PTN,107,,137028546
1,24018268,4647,RPL11,107,,24022915
11,4115914,44241,RRM1,107,,4160155
4,122800182,72727,TRPC3,107,,122872909
X,47053200,21327,UBA1,107,,47074527
7,152343586,29664,XRCC2,107,,152373250
10,120794540,45794,EIF3A,107,,120840334
16,28996386,5718,LAT,107,,29002104
3,8775485,12966,CAV3,106,,8788451
11,6280903,12454,CCKBR,106,,6293357
10,35415768,86118,CREM,106,,35501886
16,67226067,6754,E2F4,106,,67232821
1,29213602,232956,EPB41,106,,29446558
9,35073834,6179,FANCG,106,,35080013
1,200011952,134598,NR5A2,106,,200146550
19,49199227,9964,FUT2,106,,49209191
6,29570004,30908,GABBR1,106,,29600912
13,114523521,43555,GAS6,106,,114567076
8,25276773,5783,GNRH1,106,,25282556
14,38058756,5569,FOXA1,106,,38064325
2,136597195,36852,MCM6,106,,136634047
8,120569316,81790,ENPP2,106,,120651106
19,50887579,33696,POLD1,106,,50921275
8,101162838,3392,POLR2K,106,,101166230
11,14535511,6480,PSMA1,106,,14541991
15,78832746,8858,PSMA4,106,,78841604
15,55495163,67429,RAB27A,106,,55562592
11,110066285,101152,RDX,106,,110167437
X,38128422,58366,RPGR,106,,38186788
1,2160133,81519,SKI,106,,2241652
14,24718319,14097,TGM1,106,,24732416
11,67250499,8080,AIP,106,,67258579
10,112327448,36944,SMC3,106,,112364392
1,173446485,11461,PRDX6,106,,173457946
8,12940871,32882,DLC1,106,,12973753
1,161736033,197827,ATF6,106,,161933860
19,15357846,33416,BRD4,106,,15391262
3,8918879,86280,RAD18,106,,9005159
7,98625057,116686,SMURF1,106,,98741743
11,1244294,39112,MUC5B,106,,1283406
X,152990322,19894,ABCD1,105,,153010216
15,90328125,29947,ANPEP,105,,90358072
11,832951,5884,CD151,105,,838835
17,7476023,6301,EIF4A1,105,,7482324
17,7210317,5465,EIF5A,105,,7215782
5,161274196,52769,GABRA1,105,,161326965
5,152870083,323346,GRIA1,105,,153193429
6,32916390,4509,HLA-DMA,105,,32920899
14,65007185,2769,HSPA2,105,,65009954
19,51322401,4642,KLK1,105,,51327043
2,169983618,235504,LRP2,105,,170219122
X,123480131,26879,SH2D1A,105,,123507010
22,37621300,19039,RAC2,105,,37640339
12,120634502,4512,RPLP0,105,,120639014
1,113454469,44216,SLC16A1,105,,113498685
X,48553944,13462,SUV39H1,105,,48567406
20,34021144,4826,GDF5,105,,34025970
22,38507501,70260,PLA2G6,105,,38577761
2,239152678,44529,PER2,105,,239197207
2,96940073,31234,SNRNP200,105,,96971307
1,17634689,55806,PADI4,105,,17690495
17,4637803,5420,CXCL16,105,,4643223
1,236849753,78174,ACTN2,104,,236927927
18,904943,7230,ADCYAP1,104,,912173
6,106534194,23620,PRDM1,104,,106557814
3,105374304,213583,CBLB,104,,105587887
11,75273100,10749,SERPINH1,104,,75283849
14,25042723,2743,CTSG,104,,25045466
3,33038099,100623,GLB1,104,,33138722
9,33025200,14706,DNAJA1,104,,33039906
19,14625575,3796,DNAJB1,104,,14629371
15,28000022,344436,OCA2,104,,28344458
18,39535162,126284,PIK3C3,104,,39661446
11,6411643,4585,SMPD1,104,,6416228
1,47681961,15426,TAL1,104,,47697387
22,31003069,19978,TCN2,104,,31023047
17,40761357,5899,TUBG1,104,,40767256
12,104609556,134529,TXNRD1,104,,104744085
20,62328003,2048,TNFRSF6B,104,,62330051
6,17615265,91800,NUP153,104,,17707065
9,86274877,48291,UBQLN1,104,,86323168
13,92002858,84,MIR17,104,,92002942
8,26626328,98432,ADRA1A,103,,26724760
6,7726331,155630,BMP6,103,,7881961
19,47813103,12224,C5AR1,103,,47825327
11,62676150,12862,CHRM1,103,,62689012
19,18893582,8532,COMP,103,,18902114
7,73245192,1831,CLDN4,103,,73247023
6,146350333,408401,GRM1,103,,146758734
X,70327253,4228,IL2RG,103,,70331481
20,62031566,72464,KCNQ2,103,,62104030
15,74218798,25684,LOXL1,103,,74244482
4,4861391,4269,MSX1,103,,4865660
1,9711789,77383,PIK3CD,103,,9789172
17,42030100,51737,PYY,103,,42081837
14,53173895,20821,PSMC6,103,,53194716
11,36589562,11748,RAG1,103,,36601310
14,21359561,946,RNASE3,103,,21360507
10,102106771,17817,SCD,103,,102124588
20,2442280,9219,SNRPB,103,,2451499
3,184089722,6274,THPO,103,,184095996
3,25639395,66468,TOP2B,103,,25705863
7,93514708,5595,TFPI2,103,,93520303
18,47088400,30879,LIPG,103,,47119279
21,43639266,78088,ABCG1,103,,43717354
11,77926335,126591,GAB2,103,,78052926
17,47074773,58734,IGF2BP1,103,,47133507
17,33914281,139155,AP2B1,102,,34053436
15,78916635,16952,CHRNB4,102,,78933587
10,126676417,173213,CTBP2,102,,126849630
6,20403909,90036,E2F3,102,,20493945
1,149754249,9825,FCGR1A,102,,149764074
X,15363712,38823,FIGF,102,,15402535
11,118955586,8673,HMBS,102,,118964259
1,29138653,51555,OPRD1,102,,29190208
2,167051696,180801,SCN9A,102,,167232497
16,23194039,34161,SCNN1G,102,,23228200
20,43880879,2326,SLPI,102,,43883205
16,87863621,39484,SLC7A5,102,,87903105
7,98476112,134754,TRRAP,102,,98610866
14,101193201,11360,DLK1,102,,101204561
10,106014467,12755,GSTO1,102,,106027222
17,46147413,31470,CBX1,102,,46178883
8,74903563,37744,LY96,102,,74941307
16,31212806,1291,PYCARD,102,,31214097
2,158592957,138666,ACVR1,101,,158731623
19,50270179,40190,AP2A1,101,,50310369
15,42651697,52818,CAPN3,101,,42704515
11,118209788,3671,CD3D,101,,118213459
8,59402736,9984,CYP7A1,101,,59412720
2,75059781,60700,HK2,101,,75120481
12,79985744,99046,PAWR,101,,80084790
11,67160775,5108,RAD9A,101,,67165883
11,130029681,50576,ST14,101,,130080257
13,45907605,7814,TPT1,101,,45915419
4,144434615,44027,SMARCA5,101,,144478642
11,62360674,8638,MTA2,101,,62369312
X,70338405,23899,MED12,101,,70362304
3,71247033,386107,FOXP1,101,,71633140
19,4909441,52724,UHRF1,101,,4962165
16,16315043,2285,ABCC6,100,,16317328
18,49866541,1195732,DCC,100,,51062273
8,27348518,53921,EPHX2,100,,27402439
9,34646585,4010,GALT,100,,34650595
11,33880122,11387,LMO2,100,,33891509
18,57567191,4347,PMAIP1,100,,57571538
X,107327434,7440,PSMD10,100,,107334874
16,57438678,11296,CCL17,100,,57449974
6,160542862,36888,SLC22A1,100,,160579750
17,8062464,3829,VAMP2,100,,8066293
16,29831714,27646,MVP,100,,29859360
12,57057124,25068,PTGES3,100,,57082192
2,44066102,39503,ABCG8,100,,44105605
9,116822407,18345,AMBP,99,,116840752
16,56395363,64087,AMFR,99,,56459450
11,118215058,9439,CD3G,99,,118224497
1,154540256,12097,CHRNB2,99,,154552353
14,24974560,2911,CMA1,99,,24977471
5,39371775,53560,DAB2,99,,39425335
14,80663867,33530,DIO2,99,,80697397
4,9783257,2376,DRD5,99,,9785633
18,19749397,33094,GATA6,99,,19782491
10,88809958,44846,GLUD1,99,,88854804
3,193853930,2471,HES1,99,,193856401
19,18390503,1963,JUND,99,,18392466
6,170844203,18214,PSMB1,99,,170862417
2,232573234,5016,PTMA,99,,232578250
15,60780482,139247,RORA,99,,60919729
22,38368318,12221,SOX10,99,,38380539
11,57093458,9893,SSRP1,99,,57103351
7,1855427,417156,MAD1L1,99,,2272583
2,169779448,108385,ABCB11,99,,169887833
7,123321980,67145,WASL,99,,123389125
17,43340485,53945,MAP3K14,99,,43394430
7,18126564,581902,HDAC9,99,,18708466
19,39369194,21308,SIRT2,99,,39390502
19,50410083,22716,NUP62,99,,50432799
1,160965000,26133,F11R,99,,160991133
18,56118305,85,MIR122,99,,56118390
7,143013218,35879,CLCN1,98,,143049097
13,107142078,45310,EFNB2,98,,107187388
21,40177230,19648,ETS2,98,,40196878
11,59856136,9804,MS4A2,98,,59865940
12,2904107,10480,FKBP4,98,,2914587
6,1610680,3449,FOXC1,98,,1614129
2,171673199,44460,GAD1,98,,171717659
6,27834569,790,HIST1H1B,98,,27835359
1,7975930,27295,TNFRSF9,98,,8003225
7,73507485,29370,LIMK1,98,,73536855
4,3505323,28901,LRPAP1,98,,3534224
1,109941652,27418,PSMA5,98,,109969070
17,62015913,34365,SCN4A,98,,62050278
12,56556142,27216,SMARCC2,98,,56583358
21,43731776,3930,TFF3,98,,43735706
12,6976692,3418,TPI1,98,,6980110
4,41746098,4889,PHOX2B,98,,41750987
6,30695485,15143,FLOT1,98,,30710628
17,75277491,219187,9-Sep,98,,75496678
19,55141967,7014,LILRB1,98,,55148981
10,120927210,11167,PRDX3,98,,120938377
11,63952743,19277,STIP1,98,,63972020
17,30264028,64036,SUZ12,98,,30328064
15,50849355,129657,TRPM7,98,,50979012
1,203096835,39698,ADORA1,97,,203136533
11,13299273,109539,ARNTL,97,,13408812
12,6554050,6834,CD27,97,,6560884
18,55212072,41897,FECH,97,,55253969
11,71900958,6409,FOLR1,97,,71907367
6,53362139,47788,GCLC,97,,53409927
19,34856024,37294,GPI,97,,34893318
2,26413503,54091,HADHA,97,,26467594
16,85932773,23438,IRF8,97,,85956211
5,135227934,3582,IL9,97,,135231516
8,109213971,46988,EIF3E,97,,109260959
16,56642477,932,MT2A,97,,56643409
11,76839309,86977,MYO7A,97,,76926286
5,95726039,42946,PCSK1,97,,95768985
17,8043787,11966,PER1,97,,8055753
2,28974625,51181,PPP1CB,97,,29025806
1,151372040,2372,PSMB4,97,,151374412
12,122326636,29135,PSMD9,97,,122355771
7,39663151,84572,RALA,97,,39747723
1,185014550,57190,RNF2,97,,185071740
6,36562089,10155,SRSF3,97,,36572244
6,80714321,37923,TTK,97,,80752244
21,16333555,103571,NRIP1,97,,16437126
1,2487803,9258,TNFRSF14,97,,2497061
16,3115312,4356,IL32,97,,3119668
6,86317501,35139,SYNCRIP,97,,86352640
17,63005406,46486,GNA13,97,,63051892
20,1874812,45728,SIRPA,97,,1920540
19,4815935,15819,TICAM1,97,,4831754
X,118602362,2997,SLC25A5,96,,118605359
X,152760346,14666,BGN,96,,152775012
5,95997860,112525,CAST,96,,96110385
7,100400186,24957,EPHB4,96,,100425143
15,26788693,229530,GABRB3,96,,27018223
10,26505235,88256,GAD2,96,,26593491
4,158141735,145491,GRIA2,96,,158287226
2,121103717,5667,INHBB,96,,121109384
3,160212782,70594,KPNA4,96,,160283376
13,113951468,26273,LAMP1,96,,113977741
3,87308782,16955,POU1F1,96,,87325737
1,151955385,11329,S100A10,96,,151966714
8,22019183,2808,SFTPC,96,,22021991
12,98909350,34807,TMPO,96,,98944157
21,44513065,14623,U2AF1,96,,44527688
3,133319448,61289,TOPBP1,96,,133380737
6,41247276,7207,TREM1,96,,41254483
11,6416353,23988,APBB1,95,,6440341
1,36931643,17272,CSF3R,95,,36948915
12,5153084,2870,KCNA5,95,,5155954
19,55361897,16773,KIR3DL2,95,,55378670
5,79950466,222168,MSH3,95,,80172634
6,11183530,199051,NEDD9,95,,11382581
1,211831598,17374,NEK2,95,,211848972
18,61554938,16186,SERPINB2,95,,61571124
15,64448013,7341,PPIB,95,,64455354
8,26150731,79464,PPP2R2A,95,,26230195
22,50702141,6681,MAPK11,95,,50708822
8,117858172,28933,RAD21,95,,117887105
2,55459038,3951,RPS27A,95,,55462989
17,42282400,15850,UBTF,95,,42298250
18,51677970,73188,MBD2,95,,51751158
2,114648174,70955,ACTR3,95,,114719129
5,151151475,33440,G3BP1,95,,151184915
20,31407698,30513,MAPRE1,95,,31438211
12,20963637,106206,SLCO1B3,95,,21069843
7,151253200,258757,PRKAG2,95,,151511957
8,7738725,1455,DEFB103B,95,,7740180
20,61867234,4625,BIRC7,95,,61871859
2,148602085,86311,ACVR2A,94,,148688396
1,117297051,14800,CD2,94,,117311851
16,68678738,54232,CDH3,94,,68732970
19,52249022,6128,FPR1,94,,52255150
16,75661621,19964,KARS,94,,75681585
19,44270684,14725,KCNN4,94,,44285409
18,21452983,82046,LAMA3,94,,21535029
20,36974813,30840,LBP,94,,37005653
19,42905658,25920,LIPE,94,,42931578
17,8377522,156557,MYH10,94,,8534079
6,76458908,170346,MYO6,94,,76629254
11,72929342,24130,P2RY2,94,,72953472
12,1020901,37987,RAD52,94,,1058888
Y,535078,22480,SHOX,94,,557558
7,100218038,13235,TFR2,94,,100231273
19,15988833,20097,CYP4F2,94,,16008930
9,71736179,133945,TJP2,94,,71870124
5,138609440,57926,MATR3,94,,138667366
5,10250032,16492,CCT5,94,,10266524
20,8112911,752636,PLCB1,94,,8865547
16,88870185,5481,CDT1,94,,88875666
19,45251977,11324,BCL3,93,,45263301
16,28488599,14804,CLN3,93,,28503403
19,40325092,11962,FBL,93,,40337054
7,128470482,28846,FLNC,93,,128499328
17,39868577,3644,GAST,93,,39872221
7,2767740,35034,GNA12,93,,2802774
X,148558520,28364,IDS,93,,148586884
19,17927321,5062,INSL3,93,,17932383
12,52626953,15756,KRT7,93,,52642709
22,35796115,24380,MCM5,93,,35820495
X,38211735,68968,OTC,93,,38280703
1,155259083,12142,PKLR,93,,155271225
16,74330672,9514,PSMD7,93,,74340186
17,30771480,38857,PSMD11,93,,30810337
18,20513294,93155,RBBP8,93,,20606449
1,156278751,29455,CCT3,93,,156308206
2,102608305,32913,IL1R2,93,,102641218
X,119658445,36372,CUL4B,93,,119694817
13,111766965,180577,ARHGEF7,93,,111947542
2,65454828,43562,ACTR2,93,,65498390
1,11086579,20717,MASP2,93,,11107296
7,128594233,100994,TNPO3,93,,128695227
X,135951352,11587,RBMX,93,,135962939
5,31400601,131681,DROSHA,93,,31532282
10,95848782,239366,PLCE1,93,,96088148
8,103264501,160416,UBR5,93,,103424917
2,234590583,91362,UGT1A7,93,,234681945
2,111395274,40410,BUB1,92,,111435684
22,43547519,11729,TSPO,92,,43559248
14,103985994,3202,CKB,92,,103989196
11,44117746,149234,EXT2,92,,44266980
19,52264452,9327,FPR2,92,,52273779
6,38643701,27251,GLO1,92,,38670952
1,153634263,9241,ILF2,92,,153643504
12,21788275,22453,LDHB,92,,21810728
17,33307516,22675,LIG3,92,,33330191
8,15996825,53475,MSR1,92,,16050300
6,86159301,46208,NT5E,92,,86205509
4,152020724,5080,RPS3A,92,,152025804
1,153507075,1642,S100A6,92,,153508717
3,18386879,93386,SATB1,92,,18480265
X,12993225,2121,TMSB4X,92,,12995346
2,31557187,80424,XDH,92,,31637611
19,7828034,6457,CLEC4M,92,,7834491
19,45394476,12470,TOMM40,92,,45406946
5,33987090,21130,AMACR,92,,34008220
3,52719935,8575,GNL3,92,,52728510
19,4007595,31789,PIAS4,92,,4039384
16,46691890,31254,VPS35,92,,46723144
2,44039610,26348,ABCG5,92,,44065958
16,28943259,7409,CD19,91,,28950668
6,44355250,62911,CDC5L,91,,44418161
22,37309674,26805,CSF2RB,91,,37336479
7,101459183,442330,CUX1,91,,101901513
18,29077966,51004,DSG2,91,,29128970
11,62327072,14388,EEF1G,91,,62341460
3,57994126,163856,FLNB,91,,58157982
5,73980968,36145,HEXB,91,,74017113
19,48618701,55159,LIG1,91,,48673860
12,80167342,161893,PPP1R12A,91,,80329235
2,182540832,4560,NEUROD1,91,,182545392
1,164528596,292464,PBX1,91,,164821060
7,87031360,73659,ABCB4,91,,87105019
7,151163097,53913,RHEB,91,,151217010
22,24951617,19315,SNRPD3,91,,24970932
2,88856257,70837,EIF2AK3,91,,88927094
6,106632351,140959,ATG5,91,,106773310
1,161199455,8545,NR1I3,91,,161208000
17,79845710,3752,ALYREF,91,,79849462
22,39795758,32129,TAB1,91,,39827887
5,52776263,6041,FST,91,,52782304
12,69979461,15896,CCT2,91,,69995357
1,45205489,27949,KIF2C,91,,45233438
1,76190031,39332,ACADM,90,,76229363
2,27008882,8573,CENPA,90,,27017455
1,203185206,13654,CHIT1,90,,203198860
10,105791045,54593,COL17A1,90,,105845638
20,47662782,50715,CSE1L,90,,47713497
7,99302659,30164,CYP3A7,90,,99332823
8,143953772,7464,CYP11B1,90,,143961236
20,62119364,11304,EEF1A2,90,,62130668
1,31838099,8036,FABP3,90,,31846135
6,39016556,42523,GLP1R,90,,39059079
5,118788191,89839,HSD17B4,90,,118878030
21,34602199,32863,IFNAR2,90,,34635062
20,60884115,58253,LAMA5,90,,60942368
18,56995055,31453,LMAN1,90,,57026508
5,179220985,2528,LTC4S,90,,179223513
9,117085302,3457,ORM1,90,,117088759
12,56498102,9592,PA2G4,90,,56507694
14,95047705,11752,SERPINA5,90,,95059457
X,19362010,17816,PDHA1,90,,19379826
19,14544165,38514,PKN1,90,,14582679
1,214161277,53570,PROX1,90,,214214847
17,38137020,17193,PSMD3,90,,38154213
9,2621773,34330,VLDLR,90,,2656103
11,85668213,111926,PICALM,90,,85780139
22,38004480,25091,GGA1,90,,38029571
7,127292042,440619,SND1,90,,127732661
14,21484921,54110,NDRG2,90,,21539031
19,1103924,2864,GPX4,89,,1106788
4,100869243,2269,H2AFZ,89,,100871512
17,40336077,1393,HCRT,89,,40337470
12,69742133,5880,LYZ,89,,69748013
14,61201458,233940,MNAT1,89,,61435398
14,24605366,2810,PSME1,89,,24608176
19,47123724,4630,PTGIR,89,,47128354
9,136215068,3212,RPL7A,89,,136218280
4,74861358,3088,CXCL5,89,,74864446
16,56899118,50644,SLC12A3,89,,56949762
3,42530790,48275,VIPR1,89,,42579065
8,143761873,2272,PSCA,89,,143764145
X,40944887,150945,USP9X,89,,41095832
3,52435019,9102,BAP1,89,,52444121
9,36036909,87543,RECK,89,,36124452
X,41374188,408099,CASK,89,,41782287
19,16308664,37492,AP1M1,89,,16346156
11,62392297,21901,GANAB,89,,62414198
11,215029,21333,SIRT3,89,,236362
17,16842397,33005,TNFRSF13B,89,,16875402
11,68451942,6701,GAL,89,,68458643
4,9827847,214025,SLC2A9,89,,10041872
8,22462538,15445,CCAR2,89,,22477983
17,62540734,117652,SMURF2,89,,62658386
7,114055051,278776,FOXP2,89,,114333827
5,38938022,136488,RICTOR,89,,39074510
5,148808480,106,MIR143,89,,148808586
9,21994789,126304,CDKN2B-AS1,89,,22121093
14,96722546,8554,BDKRB1,88,,96731100
16,67063049,71909,CBFB,88,,67134958
7,50526133,102635,DDC,88,,50628768
10,124320180,83072,DMBT1,88,,124403252
8,26371708,143985,DPYSL2,88,,26515693
8,144661891,17954,EEF1D,88,,144679845
5,44305096,83688,FGF10,88,,44388784
8,145729464,3091,GPT,88,,145732555
11,5289579,1794,HBE1,88,,5291373
4,57898403,78148,IGFBP7,88,,57976551
19,18169804,28009,IL12RB1,88,,18197813
11,71935881,14307,INPPL1,88,,71950188
17,38974368,4495,KRT10,88,,38978863
17,39775691,5191,KRT17,88,,39780882
3,123331142,272007,MYLK,88,,123603149
12,5541279,63186,NTF3,88,,5604465
5,145969066,492017,PPP2R2B,88,,146461083
7,150035406,3357,RARRES2,88,,150038763
8,74202873,2996,RPL7,88,,74205869
3,23851933,81198,UBE2E1,88,,23933131
9,134000947,109110,NUP214,88,,134110057
17,63524682,33058,AXIN2,88,,63557740
1,242012032,41209,EXO1,88,,242053241
2,50145642,1114032,NRXN1,88,,51259674
1,161159518,9325,ADAMTS4,88,,161168843
9,117546914,7896,TNFSF15,88,,117554810
1,154245038,3317,HAX1,88,,154248355
18,51795848,28756,POLI,88,,51824604
11,113258512,12628,ANKK1,88,,113271140
17,15848230,30980,ADORA2B,87,,15879210
7,91828282,46946,KRIT1,87,,91875228
11,6633996,6696,TPP1,87,,6640692
7,30691558,48161,CRHR2,87,,30739719
2,208986330,2983,CRYGD,87,,208989313
11,71145456,14021,DHCR7,87,,71159477
1,27938800,14306,FGR,87,,27953106
10,71078602,83035,HK1,87,,71161637
3,11294384,10555,HRH1,87,,11304939
5,156607906,74203,ITK,87,,156682109
20,3190005,14511,ITPA,87,,3204516
13,50273442,93615,KPNA3,87,,50367057
19,16222489,21956,RAB8A,87,,16244445
3,152552481,6747,P2RY1,87,,152559228
8,17780365,107092,PCM1,87,,17887457
7,106685177,117079,PRKAR2B,87,,106802256
19,7968664,10704,MAP2K7,87,,7979368
X,153626405,4275,RPL10,87,,153630680
1,203830712,9568,SNRPE,87,,203840280
3,187386693,1508,SST,87,,187388201
12,104359592,23064,TDG,87,,104382656
6,144612872,561298,UTRN,87,,145174170
17,58677543,66097,PPM1D,87,,58743640
17,30814104,4167,CDK5R1,87,,30818271
1,7844488,60752,PER3,87,,7905240
5,134670070,64858,H2AFY,87,,134734928
9,36214438,62615,GNE,87,,36277053
19,6494329,8530,TUBB4A,87,,6502859
2,112656190,130755,MERTK,87,,112786945
7,142568955,14535,TRPV6,87,,142583490
9,139565053,85,MIR126,87,,139565138
X,45606420,110,MIR222,87,,45606530
2,74120092,26688,ACTG2,86,,74146780
9,33441151,6480,AQP3,86,,33447631
7,99564349,9386,AZGP1,86,,99573735
6,31698357,6738,CLIC1,86,,31705095
13,110959613,205943,COL4A2,86,,111165556
17,80200536,31058,CSNK1D,86,,80231594
17,62120389,87113,ERN1,86,,62207502
2,56093096,58202,EFEMP1,86,,56151298
1,171060017,26942,FMO3,86,,171086959
2,85771842,16815,GGCX,86,,85788657
19,3094407,29593,GNA11,86,,3124000
6,26055967,732,HIST1H1C,86,,26056699
6,32709162,5502,HLA-DQA2,86,,32714664
4,175411327,32722,HPGD,86,,175444049
1,120049825,7856,HSD3B1,86,,120057681
1,119957742,7920,HSD3B2,86,,119965662
4,110661847,61534,CFI,86,,110723381
3,49061761,5114,IMPDH2,86,,49066875
13,111367783,5638,ING1,86,,111373421
17,49242795,6310,NME2,86,,49249105
17,1646129,12430,SERPINF2,86,,1658559
4,86933448,440835,MAPK10,86,,87374283
4,87515467,220861,PTPN13,86,,87736328
12,112842984,4461,RPL6,86,,112847445
16,57392694,7408,CCL22,86,,57400102
8,59465727,29692,SDCBP,86,,59495419
16,1128780,2674,SSTR5,86,,1131454
19,39936185,31123,SUPT5H,86,,39967308
1,223967594,66080,TP53BP2,86,,224033674
20,56964174,61982,VAPB,86,,57026156
14,91334465,192528,RPS6KA5,86,,91526993
2,231772042,17899,GPR55,86,,231789941
2,62095261,20545,CCT4,86,,62115806
11,11984542,45644,DKK3,86,,12030186
6,24775158,11167,GMNN,86,,24786325
1,160846329,8631,ITLN1,86,,160854960
2,234826042,102124,TRPM8,86,,234928166
6,52101483,7815,IL17F,86,,52109298
4,95679127,400474,BMPR1B,85,,96079601
6,56322784,496642,DST,85,,56819426
7,93053798,150244,CALCR,85,,93204042
11,14479048,42393,COPB1,85,,14521441
2,15731744,39491,DDX1,85,,15771235
X,135279054,14464,FHL1,85,,135293518
16,86600856,1681,FOXC2,85,,86602537
21,34775201,34627,IFNGR2,85,,34809828
6,33589155,75193,ITPR3,85,,33664348
1,182992594,122133,LAMC1,85,,183114727
2,210288770,310064,MAP2,85,,210598834
2,66662531,137360,MEIS1,85,,66799891
20,42295658,49478,MYBL2,85,,42345136
6,41040706,29440,NFYA,85,,41070146
X,22050561,218866,PHEX,85,,22269427
6,118869425,13453,PLN,85,,118882878
5,149823791,5528,RPS14,85,,149829319
1,153600872,3641,S100A1,85,,153604513
10,88718287,4730,SNCG,85,,88723017
14,65233116,56750,SPTB,85,,65289866
18,44383187,114308,PIAS2,85,,44497495
7,83587658,236559,SEMA3A,85,,83824217
11,62559597,13367,NXF1,85,,62572964
12,7074514,5402,PHB2,85,,7079916
12,48176493,37270,HDAC7,85,,48213763
17,37784750,8128,PPP1R1B,85,,37792878
11,64894750,7253,SYVN1,85,,64902003
9,96938238,80,MIRLET7A1,85,,96938318
13,50623108,89,MIR16-1,85,,50623197
7,130561505,64,MIR29A,85,,130561569
17,35441926,324976,ACACA,84,,35766902
4,3768295,1958,ADRA2C,84,,3770253
20,32868070,23247,AHCY,84,,32891317
5,150480266,57177,ANXA6,84,,150537443
7,116139654,8941,CAV2,84,,116148595
13,26828240,151133,CDK8,84,,26979373
10,50822082,51068,CHAT,84,,50873150
11,58390145,3060,CNTF,84,,58393205
2,121554866,195363,GLI2,84,,121750229
16,56225250,166106,GNAO1,84,,56391356
12,6484533,16204,LTBR,84,,6500737
15,66994673,79664,SMAD6,84,,67074337
